TOA5,ESOLMET-IER,CR1000,23644,CR1000.Std.16,44971,TablaGeneral,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg
TS,RN,W/m2,W/m2,W/m2,?C,%,m/s,mbar
,,Avg,Avg,Avg,Avg,Smp,Avg,Avg
,,,,,,,,
10/08/2020 12:00,8631,900,1046,1016,26.85,59.69,2.375,878.1259
10/08/2020 12:10,8632,898,1053,1024,26.98,60.64,2.244,878.2327
10/08/2020 12:20,8633,886,1056,1026,27.48,59.79,1.58,878.2527
10/08/2020 12:30,8634,874,1067,1033,27.67,59.28,3.019,877.8759
10/08/2020 12:40,8635,896,1089,1057,27.04,63.81,2.716,877.8387
10/08/2020 12:50,8636,884,1076,1043,27.23,59.31,3.234,877.7234
10/08/2020 13:00,8637,846,1095,1046,27.38,59.45,3.077,877.4006
10/08/2020 13:10,8638,293.3,799.5,701.2,27.75,59.25,4.278,877.4597
10/08/2020 13:20,8639,19.86,531.4,442.1,27.1,60.81,3.461,877.2371
10/08/2020 13:30,8640,8.86,491.3,423.7,27.07,58.67,3.774,877.0545
10/08/2020 13:40,8641,76.15,566,490.1,27.12,58.22,3.504,877.5197
10/08/2020 13:50,8642,1.766,375.7,323.6,26.97,59.59,3.275,877.2722
10/08/2020 14:00,8643,5.161,394.4,335.2,26.8,62.04,3.003,877.3066
10/08/2020 14:10,8644,5.234,436.5,369.2,26.65,59.79,2.681,877.3085
10/08/2020 14:20,8645,8.05,482.1,411,27.06,60.06,2.039,876.7671
10/08/2020 14:30,8646,15.46,524.1,446.8,27.33,58.87,1.932,876.7191
10/08/2020 14:40,8647,326,774.6,702.3,28.54,50.25,1.557,876.5215
10/08/2020 14:50,8648,2.559,214.6,190.5,28.22,54.41,1.43,876.4876
10/08/2020 15:00,8649,0.001,89.5,76.15,27.55,61.63,1.653,876.4222
10/08/2020 15:10,8650,0,51.58,39.51,25.86,71.92,1.443,876.6736
10/08/2020 15:20,8651,0.163,47.99,39.65,25.1,70.29,1,876.6001
10/08/2020 15:30,8652,0.066,45.97,39,24.57,78.4,2.582,876.329
10/08/2020 15:40,8653,0,49.38,43.17,23.7,79.39,2.964,875.9991
10/08/2020 15:50,8654,0.001,46.69,41.13,23.3,81.9,2.555,875.9888
10/08/2020 16:00,8655,0.105,51.24,44.54,22.63,79.8,3.219,876.3075
10/08/2020 16:10,8656,0.374,65.38,57.34,22.65,74.01,2.174,876.0012
10/08/2020 16:20,8657,0.393,78.6,69.21,22.99,73.84,2.616,875.9703
10/08/2020 16:30,8658,0.395,86.7,76.56,23.43,71.73,2.568,875.8146
10/08/2020 16:40,8659,0.393,95,83.1,23.65,73.06,1.192,875.8721
10/08/2020 16:50,8660,0.393,106.2,92.9,24.08,71.53,0.187,875.8949
10/08/2020 17:00,8661,0.393,121.6,104.5,24.22,72.62,1.402,875.7139
10/08/2020 17:10,8662,0.393,128.9,111.5,24.17,74.05,1.479,875.4256
10/08/2020 17:20,8663,0.393,124.4,108.5,24.4,74.12,1.38,875.3467
10/08/2020 17:30,8664,0.168,114.5,100.3,24.3,75.92,2.209,875.1826
10/08/2020 17:40,8665,0.137,99.8,88.1,24.16,75.68,2.316,875.2883
10/08/2020 17:50,8666,0.343,83.3,74.06,24.37,75.03,2.106,875.4969
10/08/2020 18:00,8667,0.365,67.06,59.67,24.59,75.34,0.976,875.5875
10/08/2020 18:10,8668,0.304,61.21,53.83,24.71,74.28,0.316,875.4706
10/08/2020 18:20,8669,0.354,54.39,47.41,25.03,71.73,0.494,875.7272
10/08/2020 18:30,8670,0.055,38.53,33.16,24.72,73.98,0.726,875.8298
10/08/2020 18:40,8671,0.003,22.19,19.03,24.39,74.63,1.274,875.9874
10/08/2020 18:50,8672,0,12.74,10.75,24.09,75.82,0.889,875.6978
10/08/2020 19:00,8673,0.001,5.335,4.252,24.12,74.46,0.399,875.8244
10/08/2020 19:10,8674,0.003,1.018,0.649,23.89,75.89,0.618,875.9406
10/08/2020 19:20,8675,0.001,0,0,23.66,76.53,0.128,875.9984
10/08/2020 19:30,8676,0.146,0,0,23.54,75.96,1.121,875.9587
10/08/2020 19:40,8677,0.141,0,0,23.33,74.56,1.448,876.2196
10/08/2020 19:50,8678,0.315,0,0,23.44,72.28,1.699,876.1638
10/08/2020 20:00,8679,0.102,0,0,23.3,76.09,1.619,876.3284
10/08/2020 20:10,8680,0.051,0,0,22.88,75.86,1.759,876.4266
10/08/2020 20:20,8681,0.03,0,0,22.57,76.23,2.009,876.5082
10/08/2020 20:30,8682,0.354,0,0,22.51,74.63,2.398,876.6724
10/08/2020 20:40,8683,0.393,0,0,22.61,74.02,2.27,876.8272
10/08/2020 20:50,8684,0.393,0,0,22.82,72.58,1.848,876.942
10/08/2020 21:00,8685,0.393,0,0,23.12,70.54,1.983,877.032
10/08/2020 21:10,8686,0.393,0,0,23.34,70.1,1.98,877.0563
10/08/2020 21:20,8687,0.343,0,0,23.54,71.32,0.379,877.0807
10/08/2020 21:30,8688,0.346,0,0,23.61,70.47,0.109,877.2609
10/08/2020 21:40,8689,0.342,0,0,23.62,72.69,0.747,877.4327
10/08/2020 21:50,8690,0.141,0,0,23.33,73.95,1.317,877.7322
10/08/2020 22:00,8691,0.072,0,0,23.23,75.82,1.368,877.815
10/08/2020 22:10,8692,0.014,0,0,22.9,78.24,1.522,877.9477
10/08/2020 22:20,8693,0.207,0,0,22.83,76.74,0.581,878.1698
10/08/2020 22:30,8694,0.376,0,0,23.06,75.75,0.495,878.0989
10/08/2020 22:40,8695,0.265,0,0,23.19,76.95,0.141,878.1102
10/08/2020 22:50,8696,0.064,0,0,22.78,81.2,0.971,878.2997
10/08/2020 23:00,8697,0.07,0,0,22.47,81.4,0.115,878.5532
10/08/2020 23:10,8698,0.307,0,0,22.66,80.6,0.666,878.7577
10/08/2020 23:20,8699,0.349,0,0,22.57,81.4,1.769,878.7904
10/08/2020 23:30,8700,0.27,0,0,22.42,81.6,1.356,878.7981
10/08/2020 23:40,8701,0.026,2.861,0.031,22.11,87.3,3.226,879.0357
10/08/2020 23:50,8702,0.207,2.537,1.015,20.96,89.4,4.186,878.9863
11/08/2020 00:00,8703,0.353,2.541,2.441,20.83,87.6,4.197,879.0026
11/08/2020 00:10,8704,0.144,1.03,1.244,20.28,89.8,4.697,878.7892
11/08/2020 00:20,8705,0.394,1.542,1.871,20.37,87.4,5.431,878.4627
11/08/2020 00:30,8706,0.325,1.946,2.475,20.53,86.6,5.85,878.5865
11/08/2020 00:40,8707,0.049,1.895,1.819,19.84,89,4.8,878.4298
11/08/2020 00:50,8708,0.277,0.085,0.679,19.52,88.4,4.457,878.4305
11/08/2020 01:00,8709,0.129,1.018,0.428,19.12,92.6,3.383,878.5858
11/08/2020 01:10,8710,0.394,0.09,0.381,19.03,93.4,1.97,878.8311
11/08/2020 01:20,8711,0.394,0.241,0.371,19.23,92.7,1.359,878.6345
11/08/2020 01:30,8712,0.172,0.174,0.216,18.88,93.3,3.301,878.528
11/08/2020 01:40,8713,0.156,0.606,0,18.75,94.4,4.507,878.3317
11/08/2020 01:50,8714,0.394,0.069,0.317,18.81,93.2,4.116,878.0206
11/08/2020 02:00,8715,0.394,0.384,1.02,18.9,93.8,3.018,878.079
11/08/2020 02:10,8716,0.394,0.384,1.077,18.94,93.1,3.374,877.8647
11/08/2020 02:20,8717,0.394,0.348,1.078,19.11,91.8,3.78,877.5637
11/08/2020 02:30,8718,0.38,0.215,0.781,19.34,89.8,3.584,877.4076
11/08/2020 02:40,8719,0.394,0.022,0.772,19.51,88.1,3.346,877.2686
11/08/2020 02:50,8720,0.393,0.353,1.078,19.59,89.2,2.038,876.999
11/08/2020 03:00,8721,0.281,0.3,0.757,19.44,91.7,1.115,877.2363
11/08/2020 03:10,8722,0.221,0,0.017,19.4,90.2,0.23,877.1052
11/08/2020 03:20,8723,0.378,0,0.11,19.51,91.6,0.32,876.9826
11/08/2020 03:30,8724,0.392,0,0.066,19.55,92.3,0.006,877.1945
11/08/2020 03:40,8725,0.378,0,0.26,19.57,91.1,0.136,877.1389
11/08/2020 03:50,8726,0.355,0,0.356,19.52,91.8,0.117,877.0072
11/08/2020 04:00,8727,0.319,0,0.009,19.41,92.5,0,877.2198
11/08/2020 04:10,8728,0.349,0,0.218,19.45,92.9,0.089,877.187
11/08/2020 04:20,8729,0.381,0,0.289,19.48,94.6,0.352,877.097
11/08/2020 04:30,8730,0.19,0,0,19.16,95.9,1.199,877.0811
11/08/2020 04:40,8731,0.107,0,0,19.02,95.6,1.102,876.9581
11/08/2020 04:50,8732,0.386,0,0,19.22,95,1.303,876.8264
11/08/2020 05:00,8733,0.391,0,0.273,19.27,94.5,1.718,876.7783
11/08/2020 05:10,8734,0.36,0,0.359,19.17,96,1.935,877.2615
11/08/2020 05:20,8735,0.381,0,0.359,19.15,95.3,2.434,876.9335
11/08/2020 05:30,8736,0.201,0,0.359,19.09,94.7,2.876,877.1052
11/08/2020 05:40,8737,0.184,0,0.359,18.97,92.6,2.471,876.9581
11/08/2020 05:50,8738,0.214,0,0.231,19.13,93.3,1.461,877.3095
11/08/2020 06:00,8739,0.215,0,0,19.15,93.5,1.922,876.9988
11/08/2020 06:10,8740,0.043,0,0.044,19.22,94.8,0.991,877.3514
11/08/2020 06:20,8741,0.019,1.334,1.357,19.12,95.7,0.082,877.2108
11/08/2020 06:30,8742,2.932,8.29,7.24,19.11,95.8,0.602,877.3762
11/08/2020 06:40,8743,22.16,22.33,18.23,19,97.1,1.478,877.2276
11/08/2020 06:50,8744,59.83,51.96,40.07,18.74,96.6,1.508,877.6543
11/08/2020 07:00,8745,217,105.1,61.56,18.89,96.4,1.568,877.7678
11/08/2020 07:10,8746,211.2,129.6,75.13,19.21,96,1.291,877.7432
11/08/2020 07:20,8747,156.3,115.4,78.23,19.87,93.3,0.032,877.6446
11/08/2020 07:30,8748,27.33,87.7,73.9,20.05,92.1,0.404,877.8095
11/08/2020 07:40,8749,397.5,214.9,193.3,20.08,91.2,1.172,878.0377
11/08/2020 07:50,8750,316,208.6,189.1,20.27,90.7,0.929,877.8496
11/08/2020 08:00,8751,595.1,325,302.4,20.74,83.6,0.786,877.8654
11/08/2020 08:10,8752,660.7,375.9,352.9,21.49,79.78,0.283,877.6696
11/08/2020 08:20,8753,688.8,420.9,396.8,22.75,71.26,0,877.7764
11/08/2020 08:30,8754,674.6,445.6,419.1,23.85,69.28,0.003,877.8486
11/08/2020 08:40,8755,621.4,447.7,419.2,23.99,72.27,0.482,877.9026
11/08/2020 08:50,8756,579.9,447.3,418.8,23.53,69.41,0.131,877.6553
11/08/2020 09:00,8757,608.2,491,462.2,24.69,65.01,0.274,877.5936
11/08/2020 09:10,8758,732.6,601.2,569.3,24.77,66.17,0.286,877.699
11/08/2020 09:20,8759,782.3,680.4,643.6,25.06,62.39,0.998,877.8348
11/08/2020 09:30,8760,787.7,730.7,691.4,25.69,62.25,0.566,877.894
11/08/2020 09:40,8761,751.3,747,704,25.85,59.28,1.366,877.9384
11/08/2020 09:50,8762,777.1,801,755.1,25.33,61.06,1.141,877.9974
11/08/2020 10:00,8763,748.6,796.2,749.6,25.77,56.15,1.427,878.011
11/08/2020 10:10,8764,680.1,749.6,704,25.45,56.69,0.897,878.0168
11/08/2020 10:20,8765,721.3,791.7,751.6,26.38,54.82,0.633,878.1548
11/08/2020 10:30,8766,813,882,843,26.82,59.89,0.693,877.9593
11/08/2020 10:40,8767,827,922,879,25.11,61.12,1.844,878.0323
11/08/2020 10:50,8768,852,957,918,25.09,60.37,2.334,877.8303
11/08/2020 11:00,8769,837,961,922,24.79,63.13,1.997,878.1589
11/08/2020 11:10,8770,824,976,937,25.8,58.9,1.754,877.593
11/08/2020 11:20,8771,830,998,956,25.53,57.17,3.218,877.3149
11/08/2020 11:30,8772,833,1006,967,25.57,60.47,2.85,877.541
11/08/2020 11:40,8773,862,1028,991,25.57,60.78,2.669,877.0884
11/08/2020 11:50,8774,888,1045,1013,25.75,58.36,2.208,877.2513
11/08/2020 12:00,8775,863,1047,1014,26.18,57.51,1.816,877.2046
11/08/2020 12:10,8776,788.9,984,949,26.58,60.51,2.355,877.1256
11/08/2020 12:20,8777,810,1016,981,26.27,57.54,2.874,877.2438
11/08/2020 12:30,8778,889,1073,1044,26.78,55.84,2.573,876.9654
11/08/2020 12:40,8779,872,1085,1052,27.74,53.45,3.134,877.15
11/08/2020 12:50,8780,835,1125,1089,27.37,58.91,2.805,877.1296
11/08/2020 13:00,8781,767.5,1129,1074,27.5,54.51,2.015,876.8038
11/08/2020 13:10,8782,755.6,1112,1058,28.21,58.15,3.24,876.7627
11/08/2020 13:20,8783,760.3,1121,1068,26.86,58.05,3.396,876.5613
11/08/2020 13:30,8784,189.1,550.5,502.5,26.9,57.98,3.023,876.5858
11/08/2020 13:40,8785,793.2,1181,1121,27.68,52.53,2.122,876.4049
11/08/2020 13:50,8786,771.8,1142,1088,28.42,53.08,3.016,876.4963
11/08/2020 14:00,8787,493.3,877,820,29.15,51.68,1.789,876.6138
11/08/2020 14:10,8788,253.3,623.4,553.9,29.03,53.79,1.539,876.0921
11/08/2020 14:20,8789,634.6,958,908,28.68,51.61,1.866,875.9528
11/08/2020 14:30,8790,759.7,1005,965,29.12,51.34,2.078,876.0307
11/08/2020 14:40,8791,396.9,661.6,622.2,29.23,49.87,1.633,875.8625
11/08/2020 14:50,8792,615.8,954,898,30.08,53.14,2.006,875.6685
11/08/2020 15:00,8793,321.8,707.3,649.3,29.15,52.63,2.575,875.2065
11/08/2020 15:10,8794,62.76,416.9,364.3,28.58,55.43,2.981,875.2771
11/08/2020 15:20,8795,350.5,627.3,580.9,27.94,52.33,1.571,874.9633
11/08/2020 15:30,8796,419.5,672.7,618.8,29.06,52.63,1.773,874.6943
11/08/2020 15:40,8797,592.4,795.2,738.1,28.37,56.45,2.444,874.5994
11/08/2020 15:50,8798,439.3,684,634,28.25,54.3,1.818,874.3323
11/08/2020 16:00,8799,13.24,260.3,218,28.51,54.1,1.616,874.2878
11/08/2020 16:10,8800,0.22,213.5,178,28.16,56.31,2.594,874.163
11/08/2020 16:20,8801,117.1,289.9,256.7,27.78,55.9,3.063,873.8469
11/08/2020 16:30,8802,160.6,277.3,251.4,27.85,55.5,2.781,873.8196
11/08/2020 16:40,8803,497.2,478.4,454.1,28.28,54.44,3.026,874.1855
11/08/2020 16:50,8804,688.9,527.2,505.4,28.3,53.93,2.838,873.8198
11/08/2020 17:00,8805,707.6,558.2,524.7,28.76,52.47,2.474,874.2805
11/08/2020 17:10,8806,273.9,316.4,285.5,29.39,52.6,1.749,873.8899
11/08/2020 17:20,8807,29.08,160.1,132.2,28.5,55.46,2.305,874.0218
11/08/2020 17:30,8808,4.741,119.9,103.8,28.27,55.8,0.718,873.8205
11/08/2020 17:40,8809,0.064,102,91.2,28.26,55.77,0.893,874.1845
11/08/2020 17:50,8810,0,70.14,61.78,28.1,55.74,0.574,874.1779
11/08/2020 18:00,8811,0,51.51,44.06,27.76,57.48,0.818,873.7999
11/08/2020 18:10,8812,0,37.91,31.83,26.87,62.62,1.911,873.9778
11/08/2020 18:20,8813,0,25.43,22.16,26.45,61.67,2.028,873.7446
11/08/2020 18:30,8814,0,23.29,20,26.27,62.89,1.898,873.7585
11/08/2020 18:40,8815,0,20.07,17.09,25.88,65.76,2.164,874.0245
11/08/2020 18:50,8816,0,12.97,11.03,25.44,68.79,2.564,874.0363
11/08/2020 19:00,8817,0,4.303,3.234,24.94,72.06,3.114,874.2594
11/08/2020 19:10,8818,0,0.513,0.313,24.81,72.07,2.775,874.3725
11/08/2020 19:20,8819,0,0,0,24.57,73.5,2.778,874.5135
11/08/2020 19:30,8820,0,0,0,24.31,73.4,2.509,874.5653
11/08/2020 19:40,8821,0.003,0,0,24.34,73.23,1.751,874.6531
11/08/2020 19:50,8822,0.199,0,0,24.53,71.36,0.727,874.8696
11/08/2020 20:00,8823,0.2,0,0,25.03,69.72,0.082,875.1073
11/08/2020 20:10,8824,0.232,0,0,25.35,68.42,0.32,875.2708
11/08/2020 20:20,8825,0.06,0,0,25.48,68.63,0.041,875.3936
11/08/2020 20:30,8826,0.012,0,0,25.54,71.94,0.208,875.4139
11/08/2020 20:40,8827,0.001,0,0,24.87,73.09,1.277,875.4394
11/08/2020 20:50,8828,0.002,0,0,24.61,76.53,1.445,875.4801
11/08/2020 21:00,8829,0,0,0,24.24,75.41,1.373,875.6158
11/08/2020 21:10,8830,0.296,0,0,24.76,65.02,0.771,875.7367
11/08/2020 21:20,8831,0.402,0,0,25.47,60.35,1.463,875.9025
11/08/2020 21:30,8832,0.365,0,0,25.56,57.62,1.446,876.0482
11/08/2020 21:40,8833,0.035,0,0,25.53,58.64,1.151,876.1755
11/08/2020 21:50,8834,0.043,0,0,25.25,59.26,0.793,876.1877
11/08/2020 22:00,8835,0.034,0,0,25.06,59.87,1.323,876.3024
11/08/2020 22:10,8836,0,0,0,24.83,62.53,0.195,876.5707
11/08/2020 22:20,8837,0,0,0,24.6,63.96,0.174,876.7574
11/08/2020 22:30,8838,0.001,0,0,24.16,69.35,0.434,877.0389
11/08/2020 22:40,8839,0.003,0,0,23.91,71.63,0.904,877.1749
11/08/2020 22:50,8840,0.03,0,0,23.44,66.89,0.541,877.2071
11/08/2020 23:00,8841,0.262,0,0,23.86,59.57,0.894,877.472
11/08/2020 23:10,8842,0.303,0,0,24.16,59.5,0.686,877.4071
11/08/2020 23:20,8843,0.305,0,0,24.06,57.39,1.054,877.3427
11/08/2020 23:30,8844,0.121,0,0,23.88,56.94,1.196,877.195
11/08/2020 23:40,8845,0.129,0,0,23.93,57.62,1.143,877.2365
11/08/2020 23:50,8846,0.148,0,0,23.79,57.73,1.281,877.3343
12/08/2020 00:00,8847,0.01,0,0,23.68,58.1,0.68,877.1292
12/08/2020 00:10,8848,0.14,0,0,23.55,57.97,1.069,877.1465
12/08/2020 00:20,8849,0.138,0,0,23.49,59.26,0.888,876.9416
12/08/2020 00:30,8850,0.001,0,0,23.35,60.56,0.041,877.0806
12/08/2020 00:40,8851,0.06,0,0,22.99,62.23,0.068,877.0475
12/08/2020 00:50,8852,0.001,0,0,22.5,70.91,0.82,876.6716
12/08/2020 01:00,8853,0.001,0,0,21.7,74.36,1.41,876.4098
12/08/2020 01:10,8854,0,0,0,21.01,77.32,1.581,876.3774
12/08/2020 01:20,8855,0.02,0,0,20.73,78.28,2.295,876.3691
12/08/2020 01:30,8856,0.071,0,0,20.38,75,2.498,876.3448
12/08/2020 01:40,8857,0.099,0,0,20.4,79.43,2.909,876.6152
12/08/2020 01:50,8858,0.175,0,0,20.16,78.85,2.102,876.7121
12/08/2020 02:00,8859,0.393,0,0,20.68,75.41,2.21,876.6399
12/08/2020 02:10,8860,0.216,0,0,20.56,77.59,2.343,876.7698
12/08/2020 02:20,8861,0.168,0,0,20.42,77.19,2.036,876.7537
12/08/2020 02:30,8862,0.238,0,0,20.57,78,2.109,876.5245
12/08/2020 02:40,8863,0.125,0,0,20.34,78.38,2.196,876.8355
12/08/2020 02:50,8864,0.387,0,0,20.65,75.35,1.973,876.8019
12/08/2020 03:00,8865,0.388,0,0,20.86,76.06,1.471,876.4764
12/08/2020 03:10,8866,0.392,0,0,20.85,77.36,1.748,876.8187
12/08/2020 03:20,8867,0.384,0,0,20.9,76.71,1.721,876.7046
12/08/2020 03:30,8868,0.361,0,0,20.87,75.07,1.789,876.6635
12/08/2020 03:40,8869,0.39,0,0,21.21,73.68,1.165,876.4185
12/08/2020 03:50,8870,0.191,0,0,21.24,77.83,0.994,876.5563
12/08/2020 04:00,8871,0.136,0,0,20.81,76.2,1.663,876.3536
12/08/2020 04:10,8872,0.373,0,0,21.02,74.9,1.099,876.4021
12/08/2020 04:20,8873,0.392,0,0,21.39,74.6,0.845,876.4838
12/08/2020 04:30,8874,0.27,0,0,21.25,76.54,1.353,876.6629
12/08/2020 04:40,8875,0.164,0,0,20.85,77.42,1.605,876.5655
12/08/2020 04:50,8876,0.202,0,0,20.78,72.45,1.101,876.3699
12/08/2020 05:00,8877,0.393,0,0,21.35,72.76,0.468,876.7046
12/08/2020 05:10,8878,0.373,0,0,21.5,74.05,0.177,876.5983
12/08/2020 05:20,8879,0.247,0,0,21.33,76.54,0.536,876.6965
12/08/2020 05:30,8880,0.303,0,0,21.14,71.66,0.345,876.8929
12/08/2020 05:40,8881,0.391,0,0,21.54,72.48,0.084,876.868
12/08/2020 05:50,8882,0.35,0,0,21.5,72.21,0.334,877.0318
12/08/2020 06:00,8883,0.394,0,0,21.54,72.28,1.244,877.1791
12/08/2020 06:10,8884,0.333,0,0,21.41,72.93,1.101,877.212
12/08/2020 06:20,8885,0.323,0.123,0.148,21.36,72.11,1.358,877.3418
12/08/2020 06:30,8886,0.232,2.307,1.926,21.22,74.46,1.724,877.2697
12/08/2020 06:40,8887,0.168,9.16,7.744,21.06,75.86,1.496,877.5308
12/08/2020 06:50,8888,0.318,18.67,16.17,21.07,78.82,0.926,877.6614
12/08/2020 07:00,8889,0.226,21.32,18.54,20.73,75.62,1.258,877.3583
12/08/2020 07:10,8890,0.361,38.23,33.13,20.79,80.7,1.2,877.3597
12/08/2020 07:20,8891,0.172,47.23,40.05,20.37,82.5,1.794,877.6121
12/08/2020 07:30,8892,0.372,44.44,37.96,20.46,80.9,2.69,877.6448
12/08/2020 07:40,8893,0.382,40.99,35.73,20.53,78.51,2.753,877.3019
12/08/2020 07:50,8894,0.397,73.47,64.57,21.15,76.27,1.571,877.7683
12/08/2020 08:00,8895,0.395,91,79.03,21.55,76.81,1.769,878.03
12/08/2020 08:10,8896,0.754,124.2,107.5,21.53,77.19,1.698,878.0616
12/08/2020 08:20,8897,1.128,167.5,145.3,21.73,75.48,1.704,878.1855
12/08/2020 08:30,8898,0.671,173.7,151.5,21.85,74.8,1.56,878.1522
12/08/2020 08:40,8899,0.727,213,182.8,21.8,73.95,2.06,878.2988
12/08/2020 08:50,8900,3.087,249.3,211.8,21.78,73.27,2.258,878.0135
12/08/2020 09:00,8901,2.149,251.9,217.5,22.19,71.66,2.214,878.3652
12/08/2020 09:10,8902,2.263,269.3,233.6,22.05,75.41,2.603,878.4221
12/08/2020 09:20,8903,3.231,296.3,257.1,22.11,75.48,2.105,878.4437
12/08/2020 09:30,8904,1.682,312.1,271.8,22.34,73.64,1.433,878.3218
12/08/2020 09:40,8905,3.238,349.6,303.3,23.27,70.16,0.175,878.4885
12/08/2020 09:50,8906,8.54,355.9,308.7,23.56,71.77,0.744,878.5811
12/08/2020 10:00,8907,1.328,318.7,279.7,23.7,68.56,0.557,878.6837
12/08/2020 10:10,8908,1.443,365.6,320.8,24.11,68.46,0.741,878.5893
12/08/2020 10:20,8909,1.119,397.8,346.8,23.66,67.84,0.648,878.6568
12/08/2020 10:30,8910,10.23,480.7,418.7,24.65,60.31,0.296,878.4658
12/08/2020 10:40,8911,83.7,634.6,547,25.39,62.59,0.776,878.426
12/08/2020 10:50,8912,178.7,751,652.1,25.47,58.44,0.423,878.3053
12/08/2020 11:00,8913,68.72,588.9,503.2,25.61,58.33,0.673,878.4587
12/08/2020 11:10,8914,98,598.7,516.3,25.61,58.33,0.409,878.3063
12/08/2020 11:20,8915,122.5,653,564.6,26.63,61.16,1.291,878.2052
12/08/2020 11:30,8916,53.08,608.5,518.7,25.32,61.77,2.046,878.0555
12/08/2020 11:40,8917,38.04,619.7,528.3,24.47,65.21,3.008,878.324
12/08/2020 11:50,8918,105.9,707.4,616.2,24.83,62.79,1.978,878.3225
12/08/2020 12:00,8919,60.19,642.3,555.7,25.24,65.07,2.353,878.2267
12/08/2020 12:10,8920,12.9,523.6,449.5,24.42,63.71,2.555,877.7834
12/08/2020 12:20,8921,2.597,455.8,388.7,24.43,63.27,1.678,877.9802
12/08/2020 12:30,8922,1.814,464.4,403.1,25.13,62.18,1.56,878.0367
12/08/2020 12:40,8923,2.977,525.3,450,25.14,63.51,2.726,877.6772
12/08/2020 12:50,8924,3.827,530.6,453.6,24.98,64.63,2.612,877.7805
12/08/2020 13:00,8925,14.95,567.3,480.3,25.05,62.35,2.412,877.7463
12/08/2020 13:10,8926,4.155,524.6,441.4,25.15,64.46,2.094,877.4661
12/08/2020 13:20,8927,4.253,527.3,436.6,24.81,64.56,2.04,877.4567
12/08/2020 13:30,8928,1.355,404.8,347.6,25.51,61.12,0.531,877.5052
12/08/2020 13:40,8929,1.17,425.3,365.6,25.64,62.69,1.747,877.117
12/08/2020 13:50,8930,1.598,472.6,408.1,25.28,61.9,1.592,877.1348
12/08/2020 14:00,8931,9.99,543.8,471.2,25.6,59.59,0.954,876.9988
12/08/2020 14:10,8932,128.6,813,713,25.72,57.37,1.39,876.6385
12/08/2020 14:20,8933,168.4,829,731.9,26.54,57.04,1.564,876.7342
12/08/2020 14:30,8934,488.3,1059,977,27.51,50.22,1.031,876.0252
12/08/2020 14:40,8935,166,685.8,606.2,27.45,53.62,1.78,876.1224
12/08/2020 14:50,8936,51.89,541.2,470.3,27.37,51.61,1.765,875.7459
12/08/2020 15:00,8937,66.69,503.3,437.6,27.09,54.92,1.003,875.9789
12/08/2020 15:10,8938,15.72,441.3,380,27.29,54.85,0.865,875.633
12/08/2020 15:20,8939,53.49,459.1,403.9,26.68,53.62,1.001,875.4598
12/08/2020 15:30,8940,55.28,453.9,400.3,26.5,56.38,1.671,875.7554
12/08/2020 15:40,8941,86.4,491.2,433.8,26.86,55.77,1.899,875.8914
12/08/2020 15:50,8942,4.26,367.1,317.7,26.45,55.84,1.662,875.4496
12/08/2020 16:00,8943,2.25,338.3,294.6,26.4,56.35,1.44,875.1588
12/08/2020 16:10,8944,32.31,365.2,316.1,26.33,57.88,1.997,875.476
12/08/2020 16:20,8945,23.38,310,267.5,25.92,59.45,1.995,875.621
12/08/2020 16:30,8946,38.02,292.6,257.5,26.13,58.91,1.771,875.7307
12/08/2020 16:40,8947,3.731,248.2,215.6,25.94,61.94,3.161,875.3961
12/08/2020 16:50,8948,6.611,240.9,208.8,25.71,62.89,3.148,875.1276
12/08/2020 17:00,8949,13.22,274.3,236.4,25.29,64.05,3.606,875.4852
12/08/2020 17:10,8950,2.057,267.6,228.6,25.13,65.55,3.345,874.9953
12/08/2020 17:20,8951,12.94,194.1,167.4,24.89,65.92,3.483,875.601
12/08/2020 17:30,8952,0.52,163.2,138.5,24.91,65.69,2.394,875.2242
12/08/2020 17:40,8953,1.994,177.2,148.7,25.04,64.91,2.207,875.4382
12/08/2020 17:50,8954,4.066,147.6,125.2,24.99,65.76,2.002,875.7097
12/08/2020 18:00,8955,13.2,145.9,125.9,24.95,66.21,2.522,875.7125
12/08/2020 18:10,8956,0.894,126.6,109.2,24.71,66.04,2.476,875.8675
12/08/2020 18:20,8957,0.096,95.6,83,24.65,65.63,2.185,875.9537
12/08/2020 18:30,8958,0.001,51.2,44.7,24.75,66.04,1.794,876.113
12/08/2020 18:40,8959,0,26.16,22.96,24.62,65.36,1.777,876.1703
12/08/2020 18:50,8960,0,15.77,13.59,24.55,65.7,1.929,876.2043
12/08/2020 19:00,8961,0,6.844,5.794,24.47,65.83,1.99,876.4397
12/08/2020 19:10,8962,0,0.474,0.32,24.36,65.69,1.119,876.6564
12/08/2020 19:20,8963,0,0,0,24.37,65.9,1.194,876.7242
12/08/2020 19:30,8964,0.004,0,0,24.31,66.75,1.068,876.8033
12/08/2020 19:40,8965,0.054,0,0,24.25,66.11,0.965,877.0436
12/08/2020 19:50,8966,0.025,0,0,24.2,66.69,1.318,877.1529
12/08/2020 20:00,8967,0.004,0,0,24.14,66.52,0.279,877.2842
12/08/2020 20:10,8968,0.001,0,0,24.09,75.04,0.303,877.4974
