TOA5,CR1000,CR1000,23644,CR1000.Std.16,CPU:ESTACION_CIE_02_SEP_2011.CR1,22874,General,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,I_uv_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg
TS,RN,W/m2,W/m2,W/m2,W/m2,?C,%,m/s,mbar
,51840,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg
,,,,,,,,,
08/06/2012 11:50,22527,767.4,860,173.1,47.88,26.99,38.31,2.719,874.7117
08/06/2012 12:00,22528,726.4,875,180.2,48.82,27.38,33.78,1.88,874.5853
08/06/2012 12:10,22529,767.7,893,229,49.95,27.83,35.62,2.243,874.6777
08/06/2012 12:20,22530,775.7,912,178.2,51.03,27.93,33.71,1.503,874.4977
08/06/2012 12:30,22531,773.5,921,182.8,51.64,27.8,32.48,2.26,874.4548
08/06/2012 12:40,22532,782,938,183.8,52.53,28.78,33.13,1.607,873.9746
08/06/2012 12:50,22533,783.2,952,185.7,53.48,28.59,31.59,2.168,874.1992
08/06/2012 13:00,22534,774,961,193,53.9,28.73,34.76,3.158,873.9388
08/06/2012 13:10,22535,765.4,963,195.9,53.96,28.3,32.85,2.164,873.7285
08/06/2012 13:20,22536,775.1,974,197.2,54.7,29.01,30.74,1.545,873.7405
08/06/2012 13:30,22537,773.9,982,203.3,54.85,29.8,29.24,1.47,873.616
08/06/2012 13:40,22538,766.2,987,213.1,54.77,30.03,27.37,1.414,873.4658
08/06/2012 13:50,22539,743.6,980,222.7,53.78,30.19,27.5,1.122,873.4103
08/06/2012 14:00,22540,721.8,964,227.2,52.27,30.71,29.11,2.43,873.3212
08/06/2012 14:10,22541,719.5,968,232.1,52.49,30.3,28.52,2.318,873.0527
08/06/2012 14:20,22542,687.5,942,238.4,50.65,30.41,27.03,1.97,872.8468
08/06/2012 14:30,22543,668.2,931,247.7,49.63,30.13,28.39,2.936,872.8344
08/06/2012 14:40,22544,635.2,906,257.7,47.98,29.99,27.23,2.405,872.6339
08/06/2012 14:50,22545,655,912,254.9,48.16,30.34,26.28,2.068,872.4879
08/06/2012 15:00,22546,639.7,895,258.4,46.63,31.72,23.89,0.763,872.3127
08/06/2012 15:10,22547,643.4,877,246.5,45.62,31.16,24.57,1.478,872.2092
08/06/2012 15:20,22548,638.6,850,236.2,43.66,31.11,24.67,1.214,872.0222
08/06/2012 15:30,22549,668.8,854,225,43.83,31.26,24.67,1.468,871.8994
08/06/2012 15:40,22550,657.9,827,219.8,42.03,31.9,22.25,1.033,871.5181
08/06/2012 15:50,22551,681.6,821,208.8,41.74,32.15,23.86,1.582,871.2101
08/06/2012 16:00,22552,695.5,805,196.1,40.82,31.66,24.2,2.177,870.9579
08/06/2012 16:10,22553,681.1,774.6,192,38.88,31.88,23.72,1.942,870.864
08/06/2012 16:20,22554,665.4,743.3,188.8,36.71,31.77,23.04,1.508,870.7435
08/06/2012 16:30,22555,637.4,705.3,188.7,34.06,32.72,22.63,0.96,870.7089
08/06/2012 16:40,22556,608.6,665.9,188.3,31.7,32.17,24.27,1.814,870.7215
08/06/2012 16:50,22557,611.8,648,183.9,30.53,32.16,21.95,1.009,870.2035
08/06/2012 17:00,22558,586.2,614,184.6,28.18,32.8,23.18,1.767,870.1347
08/06/2012 17:10,22559,493.5,547.5,191.6,24.53,32.29,22.05,0.846,870.2429
08/06/2012 17:20,22560,331,435.1,188.9,20.17,32.94,22.56,1.412,870.0389
08/06/2012 17:30,22561,72.96,199.6,132.5,13.18,32.57,22.83,0.406,875
08/06/2012 17:40,22562,3.71,141.1,116.9,10.51,32.21,23.01,0.232,875
08/06/2012 17:50,22563,1.645,124.2,104.6,8.83,31.65,24.37,2.112,870.0447
08/06/2012 18:00,22564,0,127.8,109.3,9.12,31.49,24.16,2.328,875
08/06/2012 18:10,22565,0,95.7,83,7.06,31.49,23.65,2.297,870.0188
08/06/2012 18:20,22566,0,87.4,78.04,6.199,30.94,24.88,4.834,870.0494
08/06/2012 18:30,22567,0,81.1,73.31,6.205,30.23,26.28,4.462,870.2298
08/06/2012 18:40,22568,0,83.2,71.84,6.193,29.69,27.74,5.746,870.2131
08/06/2012 18:50,22569,0,72.93,63.36,5.339,29.64,24.58,6.456,870.2367
08/06/2012 19:00,22570,0,69.08,59.18,4.921,29.43,24.24,5.899,870.1489
08/06/2012 19:10,22571,0,52.14,45.71,3.732,28.54,24.78,6.754,870.1376
08/06/2012 19:20,22572,18.08,55.01,46.16,3.048,28.33,24.75,4.674,870.2575
08/06/2012 19:30,22573,55.8,56.36,43.48,2.466,28.45,24.13,4.18,870.1389
08/06/2012 19:40,22574,71,46.07,36.85,1.859,28.57,24.1,2.302,870.2164
08/06/2012 19:50,22575,22.01,37.35,31.53,1.521,29.25,23.79,0.637,870.1568
08/06/2012 20:00,22576,0.587,21.15,18.13,0.95,28.83,24.78,2.446,870.3005
08/06/2012 20:10,22577,0,5.791,5.155,0.453,28.68,25.63,0.481,870.1688
08/06/2012 20:20,22578,0,1.759,1.758,0.148,28.33,27.37,0.826,870.2534
08/06/2012 20:30,22579,0,0.267,0.282,0.031,27.96,28.29,1.184,870.45
08/06/2012 20:40,22580,0,0,0,0.019,27.97,27.48,1.837,870.7935
08/06/2012 20:50,22581,0,0,0,0.015,27.89,27.44,2.025,870.9714
08/06/2012 21:00,22582,0,0,0,0.011,27.91,27.2,1.86,871.1047
08/06/2012 21:10,22583,0,0,0.033,0.011,27.89,28.77,1.275,871.2701
08/06/2012 21:20,22584,0,0,0,0.011,27.34,29.66,0.6,871.491
08/06/2012 21:30,22585,0,0,0.001,0.011,27.18,30.75,0.803,871.6143
08/06/2012 21:40,22586,0,0,0,0.01,26.67,31.67,0.975,871.8342
08/06/2012 21:50,22587,0,0,0.004,0.009,26.45,32.11,1.106,871.8752
08/06/2012 22:00,22588,0,0,0,0.01,26.56,31.84,0.038,872.0059
08/06/2012 22:10,22589,0,0,0,0.01,26.18,34.05,1.338,871.9075
08/06/2012 22:20,22590,0,0,0,0.011,25.69,35.76,0.825,871.998
08/06/2012 22:30,22591,0,0,0,0.01,25.71,33.54,1.87,872.0143
08/06/2012 22:40,22592,0.11,0,0,0.011,26.05,32.15,1.783,872.1537
08/06/2012 22:50,22593,0.339,0.073,0.071,0.01,26.21,30.88,1.733,872.407
08/06/2012 23:00,22594,0.401,0.04,0.207,0.012,26.61,31.94,1.037,872.7513
08/06/2012 23:10,22595,0.401,0.131,0.325,0.01,26.49,32.28,4.712,873.2339
08/06/2012 23:20,22596,0.213,0,0.023,0.013,26.28,39.2,4.525,873.3644
08/06/2012 23:30,22597,0,0,0,0.011,25.75,42.58,4.319,873.5448
08/06/2012 23:40,22598,0,0,0,0.008,25.57,43.16,5.485,873.6101
08/06/2012 23:50,22599,0,0,0,0.008,25.52,43.53,3.609,873.6987
09/06/2012 00:00,22600,0,0,0,0.009,25.32,45.03,4.734,873.757
09/06/2012 00:10,22601,0,0,0,0.01,25.05,46.94,4.89,873.9293
09/06/2012 00:20,22602,0,0,0,0.006,24.86,47.62,2.99,874.1904
09/06/2012 00:30,22603,0,0,0,0.008,24.67,48.24,2.04,875
09/06/2012 00:40,22604,0,0,0.002,0.008,24.53,48.78,3.364,874.3059
09/06/2012 00:50,22605,0,0,0.029,0.009,24.36,48.13,2.678,874.264
09/06/2012 01:00,22606,0,0,0,0.008,24.41,48.88,1.372,874.3946
09/06/2012 01:10,22607,0,0,0,0.01,24.44,48.3,0.499,874.4941
09/06/2012 01:20,22608,0.003,0,0.107,0.01,24.48,47.86,0.332,874.7383
09/06/2012 01:30,22609,0.294,0,0.321,0.009,24.45,49.53,2.227,875.0003
09/06/2012 01:40,22610,0.401,0,0.06,0.009,24.4,49.67,2.499,874.9434
09/06/2012 01:50,22611,0.342,0,0,0.009,24.36,49.26,2.214,875.0333
09/06/2012 02:00,22612,0,0,0,0.009,24.04,50.08,2.678,875.0577
09/06/2012 02:10,22613,0,0,0,0.006,23.69,52.19,2.483,875.1075
09/06/2012 02:20,22614,0,0,0,0.009,23.49,52.8,0.897,875.1714
09/06/2012 02:30,22615,0,0,0,0.008,23.06,54.54,1.494,875.0744
09/06/2012 02:40,22616,0,0,0,0.008,22.94,55.05,1.722,875.1733
09/06/2012 02:50,22617,0,0,0.019,0.007,22.83,55.16,1.82,875.1383
09/06/2012 03:00,22618,0,0,0,0.008,22.84,55.39,1.362,875.1231
09/06/2012 03:10,22619,0,0,0.021,0.008,22.86,56.55,1.573,875.0498
09/06/2012 03:20,22620,0,0,0,0.007,22.38,62.59,3.681,875.0903
09/06/2012 03:30,22621,0,0,0,0.008,21.71,65.66,3.591,875.1887
09/06/2012 03:40,22622,0,0,0,0.006,21.33,66.41,2.989,875.2794
09/06/2012 03:50,22623,0,0,0,0.007,21.28,66.78,1.728,875.3023
09/06/2012 04:00,22624,0,0,0,0.006,21.2,67.84,1.418,875.3198
09/06/2012 04:10,22625,0,0,0.001,0.007,20.94,69.1,2.054,875.2295
09/06/2012 04:20,22626,0,0,0,0.006,20.78,69.61,1.636,875.262
09/06/2012 04:30,22627,0,0,0,0.004,20.64,69.88,1.39,874.9923
09/06/2012 04:40,22628,0,0,0,0.003,20.71,69.64,1.416,874.8688
09/06/2012 04:50,22629,0,0,0.035,0.005,20.74,69.58,1.293,874.8973
09/06/2012 05:00,22630,0.002,0,0.229,0.007,20.71,69.75,1.687,874.7754
09/06/2012 05:10,22631,0,0,0.196,0.007,20.71,69.27,0.668,874.7908
09/06/2012 05:20,22632,0,0,0.309,0.006,20.79,69.13,0.656,874.8262
09/06/2012 05:30,22633,0,0,0.303,0.006,20.82,68.73,1.235,874.8026
09/06/2012 05:40,22634,0,0,0.285,0.008,20.75,69.65,1.683,874.8389
09/06/2012 05:50,22635,0,0,0.278,0.008,20.7,69.34,1.581,874.7438
09/06/2012 06:00,22636,0,0,0.011,0.001,20.76,68.39,1.042,874.8912
09/06/2012 06:10,22637,0,0,0.01,0.003,20.71,68.08,0.698,874.9419
09/06/2012 06:20,22638,0,0,0.005,0.004,20.72,69.03,1.452,874.8757
09/06/2012 06:30,22639,0,0,0,0.005,20.59,69.75,1.721,875.0392
09/06/2012 06:40,22640,0,0,0.003,0.015,20.5,70.02,1.277,874.9978
09/06/2012 06:50,22641,0,0.246,0.318,0.027,20.48,70.29,0.573,874.9714
09/06/2012 07:00,22642,0,2.753,2.448,0.147,20.5,70.71,0.245,875.1418
09/06/2012 07:10,22643,0,6.675,5.837,0.478,20.04,72.62,1.24,875.3864
09/06/2012 07:20,22644,0,17.6,15.16,1.091,19.87,72.41,1.359,875.4298
09/06/2012 07:30,22645,25.73,33.5,27.81,1.911,19.69,71.91,1.861,875.3414
09/06/2012 07:40,22646,72.86,44.5,33.42,2.849,19.8,71.83,1.689,875.3981
09/06/2012 07:50,22647,145.6,67.73,42.92,3.949,19.71,70.71,2.263,875.4694
09/06/2012 08:00,22648,154.5,84.5,51.98,5.264,20.01,68.56,2.105,875.4695
09/06/2012 08:10,22649,384.2,155.6,67.9,6.86,20.61,66.65,1.333,875.5076
09/06/2012 08:20,22650,430.4,191.6,76.91,8.53,21.45,63.55,0.616,875.4559
09/06/2012 08:30,22651,473.7,228.7,84.6,10.33,22.12,61.64,0.354,875.4432
09/06/2012 08:40,22652,519.1,269.1,91.8,12.33,23.02,57.07,0.266,875.4489
09/06/2012 08:50,22653,548.9,306.1,97.9,14.32,23.69,56.79,0.335,875.3778
09/06/2012 09:00,22654,575.9,343.5,103.5,16.36,23.53,55.39,0.211,875.426
09/06/2012 09:10,22655,604.6,380.3,108.6,18.47,23.96,56.45,0.36,875.41
09/06/2012 09:20,22656,631.4,419.4,113,20.56,24.08,54.88,0.452,875.4092
09/06/2012 09:30,22657,655.1,458.1,116,22.77,23.75,53.21,0.493,875.426
09/06/2012 09:40,22658,678.7,495.9,120,25.04,24.35,51.41,0.306,875.3272
09/06/2012 09:50,22659,695.9,538.7,131,27.45,24.57,53.32,0.657,875.1894
09/06/2012 10:00,22660,706.4,621.4,173.1,31.08,24.48,50.72,0.905,875.2677
09/06/2012 10:10,22661,393.7,502.4,193.1,27.69,25,55.05,1.159,875.3741
09/06/2012 10:20,22662,266.6,423.6,186.7,25.63,23.83,54,1.575,875.2133
09/06/2012 10:30,22663,352.3,507.9,190.5,29.64,24.93,51.68,0.496,875.1384
09/06/2012 10:40,22664,599.1,663.3,192.8,36.19,24.81,52.67,2.333,875.2023
09/06/2012 10:50,22665,679.8,725.7,183.7,39.4,25.3,50.14,1,875.1617
09/06/2012 11:00,22666,528.4,655.7,191.3,37.66,25.35,51.33,1.783,875.0903
09/06/2012 11:10,22667,657.3,748.3,185.6,41.7,25.1,50.93,1.988,875.0737
09/06/2012 11:20,22668,774.8,822,171.2,44.92,25.9,48.68,1.387,874.9933
09/06/2012 11:30,22669,747.7,817,169.9,44.92,26.03,48.71,1.595,874.9098
09/06/2012 11:40,22670,701.4,798.8,172.4,44.95,25.85,50.65,2.797,874.8293
09/06/2012 11:50,22671,685.9,797.5,171.9,45.18,26.37,46.63,1.307,874.6512
09/06/2012 12:00,22672,707.5,821,166.9,47.05,26.27,45.68,2.275,874.7251
09/06/2012 12:10,22673,777,896,171,50.42,26.39,47.62,2.25,874.5634
09/06/2012 12:20,22674,799.9,922,170.4,52,26.87,44.65,2.218,874.587
09/06/2012 12:30,22675,806,934,169.3,52.67,27.26,43.32,2.733,874.4711
09/06/2012 12:40,22676,794.5,936,171.8,52.87,27.16,43.05,3.491,874.3249
09/06/2012 12:50,22677,795.8,946,171.8,53.27,27.55,39.4,1.608,874.3185
09/06/2012 13:00,22678,799.9,955,171.2,53.76,27.9,41.17,2.586,874.0268
09/06/2012 13:10,22679,798.7,963,175.1,54.39,27.73,39.87,2.84,874.1692
09/06/2012 13:20,22680,796.8,972,178.5,54.72,28.19,38.41,2.071,873.9018
09/06/2012 13:30,22681,785.4,967,182.4,54.23,28.29,37.08,2.448,873.944
09/06/2012 13:40,22682,785.7,966,180.4,54.1,28.63,34.46,2.412,873.8174
09/06/2012 13:50,22683,782.4,961,178.5,53.44,29.36,33.26,2.109,873.6616
09/06/2012 14:00,22684,783.9,961,175.8,53.44,29.09,33.91,2.258,873.3702
09/06/2012 14:10,22685,791.2,964,172.4,53.64,29.14,34.05,3.281,873.2985
09/06/2012 14:20,22686,790.9,956,170.5,53.03,29.29,32.65,2.634,873.1075
09/06/2012 14:30,22687,806,960,165.1,53.14,29.51,32.27,3.221,872.8797
09/06/2012 14:40,22688,803,949,164.8,52.19,29.82,30.47,1.526,875
09/06/2012 14:50,22689,782.3,930,167.8,50.84,29.77,30.37,3.476,872.5332
09/06/2012 15:00,22690,782.2,922,168.1,50.07,30.31,30.43,2.649,872.4124
09/06/2012 15:10,22691,776.2,908,168.2,48.94,30.27,29.96,3.007,872.2267
09/06/2012 15:20,22692,763.2,889,173.2,47.58,30.52,29.62,2.105,872.0971
09/06/2012 15:30,22693,750.6,871,178.4,46.18,30.36,28.7,2.525,872.0033
09/06/2012 15:40,22694,721.8,841,181.4,43.66,30.62,28.18,3.541,871.7599
09/06/2012 15:50,22695,704.1,819,187,42.18,30.5,26.75,2.225,871.5535
09/06/2012 16:00,22696,675.1,787.6,194.1,39.96,31.5,26.51,1.779,871.6021
09/06/2012 16:10,22697,655.7,765,199.5,38.34,30.94,24.54,2.352,871.5154
09/06/2012 16:20,22698,648.1,744.4,198.6,37.01,31.15,24.37,3.772,871.2312
09/06/2012 16:30,22699,630.2,708.8,193.6,34.86,31.22,25.97,2.605,871.0495
09/06/2012 16:40,22700,602.1,668.4,191,32.21,31.46,25.6,2.962,870.8146
09/06/2012 16:50,22701,587.7,634.1,184.2,30.11,31.54,25.39,2.353,870.7172
09/06/2012 17:00,22702,581.8,608.3,179.9,28.51,31.19,25.66,3.396,870.4216
09/06/2012 17:10,22703,582.1,580.7,171.1,26.73,31.34,24.84,1.902,870.139
09/06/2012 17:20,22704,560.5,539.1,163.1,24.36,31.71,26.04,2.511,875
09/06/2012 17:30,22705,560.9,517.3,159.5,22.98,31.72,24.91,1.636,875
09/06/2012 17:40,22706,553.4,482.6,149.6,21.18,31.59,25.15,2.06,875
09/06/2012 17:50,22707,531.3,443.5,141.6,19.17,31.54,24.23,2.338,875
09/06/2012 18:00,22708,500,401.2,134.1,17.07,31.55,23.72,2.352,875
09/06/2012 18:10,22709,456.8,353,125.2,15.09,31.7,23.28,2.359,875
09/06/2012 18:20,22710,450.4,324,117.7,13.59,32.08,23.24,2.089,875
09/06/2012 18:30,22711,422.5,288,109.5,12.03,31.51,23.45,2.515,875
09/06/2012 18:40,22712,384.4,246.5,99.7,10.37,31.71,23.14,1.082,875
09/06/2012 18:50,22713,358.9,214,91.3,8.89,31.46,24.27,2.568,875
09/06/2012 19:00,22714,305.3,174.1,80.5,7.466,31.23,24.06,2.721,875
09/06/2012 19:10,22715,292,146.8,70.6,6.043,31.07,25.53,2.918,875
09/06/2012 19:20,22716,193.7,102,57.83,4.742,30.81,26.11,3.368,875
09/06/2012 19:30,22717,6.94,47.14,40.36,3.7,30.44,27.06,4.156,875
09/06/2012 19:40,22718,0.019,24.37,22.31,2.604,30.26,27.61,2.827,875
09/06/2012 19:50,22719,0,15.98,14.58,1.74,30.01,28.53,3.565,875
09/06/2012 20:00,22720,0,8.69,7.961,0.991,29.75,29.45,2.941,875
09/06/2012 20:10,22721,0,4.304,3.996,0.458,29.62,30.92,2.453,870.1965
09/06/2012 20:20,22722,0,1.831,1.808,0.181,29.41,32.35,2.616,870.5297
09/06/2012 20:30,22723,0,0.28,0.394,0.035,29.16,34.91,3.393,870.4833
09/06/2012 20:40,22724,0,0,0,0.019,28.91,37.19,3.011,870.6146
09/06/2012 20:50,22725,0,0,0,0.014,28.71,38.08,2.714,870.5426
09/06/2012 21:00,22726,0,0,0,0.009,28.57,38.59,1.754,870.7953
09/06/2012 21:10,22727,0,0,0.014,0.01,28.46,38.55,1.944,870.8171
09/06/2012 21:20,22728,0,0,0.023,0.009,28.44,38.01,1.18,871.181
09/06/2012 21:30,22729,0,0,0,0.009,28.27,40.97,0.588,871.3258
09/06/2012 21:40,22730,0,0,0,0.009,27.95,40.6,0.197,871.3431
09/06/2012 21:50,22731,0,0,0.181,0.004,28.12,40.53,0,871.5726
09/06/2012 22:00,22732,0,0,0.159,0.004,28.06,40.91,0,871.6461
09/06/2012 22:10,22733,0,0,0.091,0.003,27.99,41.49,0.002,871.6136
09/06/2012 22:20,22734,0,0,0,0.002,27.44,45.34,0.733,871.7937
09/06/2012 22:30,22735,0,0,0.082,0.005,27.34,43.53,0.649,871.9569
09/06/2012 22:40,22736,0,0,0.028,0.008,27.75,42.95,0.066,872.137
09/06/2012 22:50,22737,0.041,0,0,0.007,27.66,42.61,0.857,872.2523
09/06/2012 23:00,22738,0.045,0,0,0.01,27.37,39.41,0.799,872.4231
09/06/2012 23:10,22739,0.159,0,0,0.011,27.54,40.19,0.025,872.6536
09/06/2012 23:20,22740,0.101,0,0,0.009,27.44,38.9,0,872.7099
09/06/2012 23:30,22741,0.399,0,0.066,0.01,27.52,40.09,0.226,872.8806
09/06/2012 23:40,22742,0.338,0,0.313,0.006,27.32,43.5,1.195,872.8408
09/06/2012 23:50,22743,0.005,0,0.047,0.006,26.87,48.1,3.084,873.1113
10/06/2012 00:00,22744,0.013,0,0,0.009,25.2,57.51,4.965,873.6509
10/06/2012 00:10,22745,0,0.004,0,0.001,22.5,70.29,10.18,873.7733
10/06/2012 00:20,22746,0,0.351,0.478,0,19.61,58.87,8.46,873.8398
10/06/2012 00:30,22747,0,0.254,0.325,0.002,19.44,67.53,7.472,874.4848
10/06/2012 00:40,22748,0,0.176,0.306,0.009,18.96,72.82,2.924,874.6423
10/06/2012 00:50,22749,0.816,0.287,0.325,0.011,18.93,73.64,3.873,875.1
10/06/2012 01:00,22750,0.007,0.347,0.325,0.012,18.74,75.83,4.082,875.2153
10/06/2012 01:10,22751,0,0.211,0.323,0.007,18.03,82.1,3.371,875.0859
10/06/2012 01:20,22752,0.349,0.305,0.322,0.008,18.03,82.7,2.761,875.1266
10/06/2012 01:30,22753,0.719,0.104,0.26,0.008,18.41,79.42,2.981,875.43
10/06/2012 01:40,22754,0.197,0.037,0.268,0.004,18.41,77.65,2.588,875.5659
10/06/2012 01:50,22755,0.226,0.045,0.235,0.001,18.78,80.4,1.347,875.062
10/06/2012 02:00,22756,0.372,0.004,0.236,0.003,18.31,85.2,2.804,875.1038
10/06/2012 02:10,22757,0.466,0.118,0.282,0.003,18.29,84.7,1.808,875.0792
10/06/2012 02:20,22758,0.412,0.042,0.129,0.003,18.94,79.9,1.713,874.8652
10/06/2012 02:30,22759,0.832,0.043,0.3,0.005,19.17,82.5,1.671,875.0311
10/06/2012 02:40,22760,0.447,0,0.155,0.004,18.88,84.3,0.809,874.8909
10/06/2012 02:50,22761,0.9,0.002,0.325,0.004,19.04,84.3,0.683,874.9318
10/06/2012 03:00,22762,0.975,0,0.203,0.005,19.01,82.4,1.833,874.9643
10/06/2012 03:10,22763,1.337,0,0.325,0.004,19.19,82.4,0.961,874.85
10/06/2012 03:20,22764,2.006,0,0.05,0.002,18.72,83.3,1.815,874.8328
10/06/2012 03:30,22765,1.439,0,0.021,0.003,18.43,83.2,0.51,874.801
10/06/2012 03:40,22766,1.239,0,0.191,0.003,18.62,83.7,0.367,874.6456
10/06/2012 03:50,22767,1.725,0,0.021,0.002,18.43,84.1,1.255,874.457
10/06/2012 04:00,22768,1.938,0,0,0.003,18.43,85.8,1.114,874.4644
10/06/2012 04:10,22769,1.31,0,0.066,0.003,18.65,86.3,0.109,874.3757
10/06/2012 04:20,22770,1.203,0,0.283,0,18.58,86.7,0,874.2607
10/06/2012 04:30,22771,1.203,0,0.321,0,18.62,86.3,0.01,874.0632
10/06/2012 04:40,22772,1.203,0,0.314,0.002,18.59,86.4,0,874.0326
10/06/2012 04:50,22773,1.203,0,0.324,0.001,18.63,85.8,0,874.0558
10/06/2012 05:00,22774,1.203,0,0.027,0.001,18.68,86.3,0,874.0797
10/06/2012 05:10,22775,1.203,0,0,0.001,18.49,88,0,873.9835
10/06/2012 05:20,22776,0.806,0,0,0.001,18.44,88.7,0,874.138
10/06/2012 05:30,22777,0.401,0,0.239,0.003,18.61,88.4,0,873.9742
10/06/2012 05:40,22778,0.895,0,0.305,0.001,18.71,88,0,873.9742
10/06/2012 05:50,22779,0.983,0,0.033,0.002,18.71,88.3,0.017,873.9078
10/06/2012 06:00,22780,0.628,0,0,0.003,18.38,89.7,0,873.9179
10/06/2012 06:10,22781,1.119,0,0,0,18.38,88.8,0,874.072
10/06/2012 06:20,22782,1.264,0,0,0.002,18.53,86.2,0,873.983
10/06/2012 06:30,22783,1.31,0,0,0,18.71,85.1,0,874.0973
10/06/2012 06:40,22784,0.676,0,0,0.009,18.93,85.1,0,874.2114
10/06/2012 06:50,22785,0.14,0.499,0.449,0.027,18.82,85.8,0,874.2201
10/06/2012 07:00,22786,0,2.11,1.896,0.14,18.65,86.5,0,874.3427
10/06/2012 07:10,22787,0,6.748,5.984,0.434,18.56,88.3,0,874.3755
10/06/2012 07:20,22788,0.487,18.65,16.79,0.982,18.48,88.8,0,874.6622
10/06/2012 07:30,22789,98.8,47.66,37.79,1.768,18.81,88,0,874.8008
10/06/2012 07:40,22790,230.5,82.7,54.9,2.794,18.83,87.6,0,874.8172
10/06/2012 07:50,22791,292.7,118.5,70.76,4.045,19,87.3,0,874.9402
10/06/2012 08:00,22792,356.9,160.4,85.6,5.383,20.09,83.6,0,875.2109
10/06/2012 08:10,22793,58.9,103.7,79.1,6.106,20.44,80.9,0,875.3983
10/06/2012 08:20,22794,27.61,102.9,80.6,7.103,20.01,81.4,0,875.5447
10/06/2012 08:30,22795,139.4,152.1,92.8,8.69,19.89,81.9,0,875.6952
10/06/2012 08:40,22796,255.6,220.4,114.5,10.45,20.46,81,0,875.7876
10/06/2012 08:50,22797,76.2,155.4,103,10.41,21.12,77.91,0,876.1689
10/06/2012 09:00,22798,265.4,232.2,111.5,13,20.99,76.51,0,876.203
10/06/2012 09:10,22799,194.5,216.7,108.5,14.04,20.92,78.18,0,876.0151
10/06/2012 09:20,22800,587.3,419.1,133.6,19.28,22.1,67.78,0,876.2229
10/06/2012 09:30,22801,676.2,492.1,144.8,22.56,23.4,58.8,0,876.1257
10/06/2012 09:40,22802,476,429.1,150.4,22.37,23.8,60.99,0,876.1829
10/06/2012 09:50,22803,543.2,508.2,168,25.36,23.25,61.33,0.383,876.1876
10/06/2012 10:00,22804,690.7,611.3,183.2,29.2,22.99,60.44,2.248,876.2845
10/06/2012 10:10,22805,724.8,646.2,177.7,31.8,22.82,64.8,2.476,876.3588
10/06/2012 10:20,22806,753.8,699.5,191.7,34.9,23.19,60.99,1.825,876.3017
10/06/2012 10:30,22807,762.7,715.4,182.3,36.61,23.23,63.06,2.761,876.424
10/06/2012 10:40,22808,763.1,717.8,163.8,37.84,22.87,62.45,2.504,876.5552
10/06/2012 10:50,22809,770.8,744,161.1,39.53,23.73,61.43,2.265,876.5793
10/06/2012 11:00,22810,793.7,778.9,163.6,41.87,23.52,58.63,2.671,876.4731
10/06/2012 11:10,22811,810,803,157.3,43.84,23.98,54.54,2.342,876.3262
10/06/2012 11:20,22812,802,809,151.3,44.73,24.29,53.83,1.761,876.3173
10/06/2012 11:30,22813,789.4,819,154.9,45.55,25.11,52.02,1.383,876.2357
10/06/2012 11:40,22814,806,866,168.3,47.95,24.95,51.78,1.483,876.1024
10/06/2012 11:50,22815,785.6,888,188.7,49.2,25.16,48.3,1.201,876.0599
10/06/2012 12:00,22816,543.9,727.8,204.4,42.06,25.65,48.34,1.989,876.084
10/06/2012 12:10,22817,421.4,654.4,218.3,39.36,25.31,46.32,1.724,875.9246
10/06/2012 12:20,22818,405.4,677.5,237.4,40.38,25.83,44.96,1.331,875.9409
10/06/2012 12:30,22819,558.3,819,253.9,46.84,25.8,41.65,1.093,875.8593
10/06/2012 12:40,22820,623.8,870,250.1,49.46,26.44,41.31,1.438,875.8248
10/06/2012 12:50,22821,723,947,241.5,52.98,26.71,40.19,1.452,875.3885
10/06/2012 13:00,22822,687.5,898,220.4,50.56,27.65,40.19,0.158,875.4384
10/06/2012 13:10,22823,744,935,207.4,52.29,28.21,38.99,1.092,875.1247
10/06/2012 13:20,22824,827,1002,197.4,55.42,27.39,40.86,2.06,874.9422
10/06/2012 13:30,22825,842,1005,187,55.85,27.53,39.84,1.975,874.79
10/06/2012 13:40,22826,848,1004,180.5,55.68,27.88,41.51,2.201,874.6197
10/06/2012 13:50,22827,843,1002,179.5,55.51,27.74,40.83,2.607,874.436
10/06/2012 14:00,22828,847,1000,176.7,55.59,27.73,36.71,2.861,874.4423
10/06/2012 14:10,22829,834,987,177.3,54.49,28,37.53,2.334,874.3398
10/06/2012 14:20,22830,827,976,176.4,53.59,28.39,36.98,2.293,874.3745
10/06/2012 14:30,22831,825,967,171.9,52.86,28.31,32.62,3.02,874.1785
10/06/2012 14:40,22832,842,971,166,52.94,28.64,31.7,2.756,873.9398
10/06/2012 14:50,22833,838,959,162.2,51.93,28.87,32.89,3.22,873.8224
10/06/2012 15:00,22834,807,920,158.9,49.96,28.69,29,3.005,873.6534
10/06/2012 15:10,22835,828,932,163.4,49.72,29.12,30.61,2.572,873.5864
10/06/2012 15:20,22836,796.3,900,168.2,47.47,29.28,30.13,2.591,873.5545
10/06/2012 15:30,22837,770.8,869,170,45.85,29.22,27.57,2.883,873.4371
10/06/2012 15:40,22838,759.5,848,172.3,44.44,29.34,27.61,2.368,873.1332
10/06/2012 15:50,22839,751.5,833,176.1,42.98,30.15,24.71,1.844,873.1012
