TOA5,ESOLMET-IER,CR1000,23644,CR1000.Std.16,CPU:ESTACION_IER_07_MZO_2017.CR1,44971,TablaGeneral,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,I_uv_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg
TS,RN,W/m2,W/m2,W/m2,W/m2,?C,%,m/s,mbar
,,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg
,,,,,,,,,
23/05/2017 17:10,20497,84.3,203.2,131.7,2.274,35.01,27.49,1.228,869.8351
23/05/2017 17:20,20498,0.129,101.8,84.9,1.583,33.98,29.09,1.295,869.8372
23/05/2017 17:30,20499,0,79.35,66.1,1.137,33.33,29.54,1.419,869.6445
23/05/2017 17:40,20500,0,73.39,61.54,0.909,33.25,29.23,0.836,869.6757
23/05/2017 17:50,20501,0.067,69.08,57.9,0.715,33.34,28.82,0.849,869.5211
23/05/2017 18:00,20502,8.55,80.6,64.67,0.585,33.31,28.96,0.646,869.6165
23/05/2017 18:10,20503,75.68,113.4,77.98,0.477,33.67,27.83,0.833,869.6297
23/05/2017 18:20,20504,66.89,106.7,77.44,0.345,33.86,27.83,0.605,869.7693
23/05/2017 18:30,20505,2.722,68.01,57.37,0.222,33.64,29.1,0.671,869.7985
23/05/2017 18:40,20506,9.84,53.53,44.28,0.135,33.3,29.34,1.116,869.9409
23/05/2017 18:50,20507,0.309,29.14,24.77,0.065,32.92,29.47,3.086,870.0333
23/05/2017 19:00,20508,0.123,10.76,8.91,0.029,32.74,29.91,3.933,870.152
23/05/2017 19:10,20509,0,3.559,2.759,0.014,32.46,30.39,4.066,870.1512
23/05/2017 19:20,20510,0,0.231,0.148,0.004,32.3,30.87,3.235,870.4966
23/05/2017 19:30,20511,0,0,0,0,32.04,31.38,3.173,870.5001
23/05/2017 19:40,20512,0,0,0,0,31.86,31.92,2.631,870.6451
23/05/2017 19:50,20513,0,0,0,0,31.77,32.06,2.731,870.7427
23/05/2017 20:00,20514,0,0,0,0,31.66,32.4,2.97,871.0168
23/05/2017 20:10,20515,0,0,0,0,31.57,32.57,2.324,871.0567
23/05/2017 20:20,20516,0,0,0,0,31.54,32.67,2.293,871.1486
23/05/2017 20:30,20517,0,0,0,0,31.45,33.29,3.617,871.1966
23/05/2017 20:40,20518,0,0,0,0,31.27,34.07,3.073,871.5325
23/05/2017 20:50,20519,0,0,0,0,30.75,36.46,3.832,871.6795
23/05/2017 21:00,20520,0,0,0,0,30.31,38.36,3.651,872.1359
23/05/2017 21:10,20521,0,0,0,0,30.02,38.91,3.857,872.1354
23/05/2017 21:20,20522,0,0,0,0,29.72,42.12,4.431,872.3353
23/05/2017 21:30,20523,0,0,0,0,29.29,44.77,3.935,872.4871
23/05/2017 21:40,20524,0,0,0,0,28.79,45.49,3.981,872.8842
23/05/2017 21:50,20525,0,0,0,0,28.51,46.04,3.52,873.0075
23/05/2017 22:00,20526,0,0,0,0,28.35,46.72,1.962,873.4258
23/05/2017 22:10,20527,0,0,0,0,28.19,46.99,1.834,873.6895
23/05/2017 22:20,20528,0,0,0,0,28.02,47.33,1.468,873.7309
23/05/2017 22:30,20529,0,0,0,0,27.95,47.64,1.15,874.1353
23/05/2017 22:40,20530,0,0,0,0,27.8,48.19,1.589,874.3445
23/05/2017 22:50,20531,0,0,0,0,27.66,48.19,2.666,874.0622
23/05/2017 23:00,20532,0,0,0,0,27.49,48.94,2.58,874.037
23/05/2017 23:10,20533,0,0,0,0,27.37,48.76,1.005,874.2224
23/05/2017 23:20,20534,0,0,0,0,27.32,49.24,1.928,873.7916
23/05/2017 23:30,20535,0.001,0,0,0,27.2,50.06,3.606,873.5473
23/05/2017 23:40,20536,0,0,0,0,27.09,50.2,3.063,873.6866
23/05/2017 23:50,20537,0,0,0,0,26.92,50.6,3.289,873.4004
24/05/2017 00:00,20538,0,0,0,0,26.84,50.95,1.516,873.58
24/05/2017 00:10,20539,0,0,0,0,26.62,52.92,1.501,873.5808
24/05/2017 00:20,20540,0,0,0,0,26.41,54.76,0.413,873.6372
24/05/2017 00:30,20541,0,0,0,0,26.03,55.99,1.688,873.7036
24/05/2017 00:40,20542,0,0,0,0,25.74,56.13,1.03,873.5145
24/05/2017 00:50,20543,0,0,0,0,25.74,55.72,0.719,873.449
24/05/2017 01:00,20544,0,0,0,0,25.79,55.75,0.019,873.3105
24/05/2017 01:10,20545,0,0,0,0,25.7,57.56,1.148,873.1874
24/05/2017 01:20,20546,0,0,0,0,25.16,58.2,1.893,872.9005
24/05/2017 01:30,20547,0,0,0,0,25.1,57.39,1.248,872.7303
24/05/2017 01:40,20548,0,0,0,0,25.4,57.11,0.245,872.6309
24/05/2017 01:50,20549,0,0,0,0,25.16,61.44,0.521,872.4604
24/05/2017 02:00,20550,0,0,0,0,24.77,62.74,0.277,872.4598
24/05/2017 02:10,20551,0,0,0,0,24.39,61.88,0.685,872.3288
24/05/2017 02:20,20552,0,0,0,0,24.57,61.31,0.017,872.321
24/05/2017 02:30,20553,0,0,0,0,24.56,60.79,0,872.2549
24/05/2017 02:40,20554,0.018,0,0,0,24.64,62.57,0.665,872.2806
24/05/2017 02:50,20555,0.001,0,0,0,23.99,68.36,0.899,872.3044
24/05/2017 03:00,20556,0,0,0,0,23.8,68.73,1.96,872.3378
24/05/2017 03:10,20557,0,0,0,0,23.79,66.18,1.057,872.4925
24/05/2017 03:20,20558,0,0,0,0,23.89,64.88,0.802,872.5417
24/05/2017 03:30,20559,0,0,0,0,23.84,63.96,1.229,872.5416
24/05/2017 03:40,20560,0,0,0,0,23.88,63.9,0.56,872.7629
24/05/2017 03:50,20561,0,0,0,0,23.84,64.54,0.67,872.7624
24/05/2017 04:00,20562,0.245,0,0,0,23.88,63.62,0.142,872.8778
24/05/2017 04:10,20563,0.284,0,0,0,24.07,64.41,0.078,872.8351
24/05/2017 04:20,20564,0.039,0,0,0,23.94,64.99,0.076,872.8202
24/05/2017 04:30,20565,0.006,0,0,0,23.96,63.21,0.548,872.9096
24/05/2017 04:40,20566,0.009,0,0,0,24.2,62.67,0.506,872.9263
24/05/2017 04:50,20567,0.08,0,0,0,24.32,62.26,1.257,872.8522
24/05/2017 05:00,20568,0.001,0,0,0,24.38,62.7,0.77,872.8691
24/05/2017 05:10,20569,0,0,0,0,24.43,62.53,0.301,873.0329
24/05/2017 05:20,20570,0.001,0,0,0,24.48,62.5,0.07,873.1882
24/05/2017 05:30,20571,0.018,0,0,0,24.52,63.69,0.501,873.327
24/05/2017 05:40,20572,0,0,0,0,24.5,64.17,0.252,873.4742
24/05/2017 05:50,20573,0,0,0,0,24.43,64.27,0.61,873.5391
24/05/2017 06:00,20574,0,0,0,0.002,24.49,63.08,0.415,873.5486
24/05/2017 06:10,20575,0,0.329,0.315,0.006,24.45,63.52,0.465,873.7926
24/05/2017 06:20,20576,0,2.908,2.527,0.022,24.39,62.84,0.324,873.8666
24/05/2017 06:30,20577,0.014,14.14,12.18,0.051,24.38,62.29,0.238,873.9813
24/05/2017 06:40,20578,0.454,22.53,19.29,0.076,24.55,61.78,0.108,873.9574
24/05/2017 06:50,20579,18.88,42.19,37.65,0.153,24.71,61.88,0.562,874.0949
24/05/2017 07:00,20580,5.558,56.62,46.81,0.236,24.82,60.59,0.471,874.0391
24/05/2017 07:10,20581,0.381,50.59,42.93,0.277,24.91,60.11,0.464,874.2836
24/05/2017 07:20,20582,0.396,70.58,61.87,0.426,25.04,58.65,0.598,874.3825
24/05/2017 07:30,20583,0.396,105.7,87.9,0.67,25.2,59.02,0.59,874.5945
24/05/2017 07:40,20584,0.662,125.2,104.5,0.918,25.07,60.59,1.488,874.6761
24/05/2017 07:50,20585,11.94,194.8,156.9,1.373,25.12,60.15,1.751,874.8072
24/05/2017 08:00,20586,200.4,289.8,166.7,2.03,25.63,58.1,1.578,874.7991
24/05/2017 08:10,20587,248.6,320,168.4,2.61,25.89,56.84,1.695,874.9384
24/05/2017 08:20,20588,279.5,348.5,170.8,3.21,26.14,54.11,1.229,875.0367
24/05/2017 08:30,20589,317,386.5,177.2,3.875,26.43,56.16,1.731,875.199
24/05/2017 08:40,20590,321.2,414.9,189.6,4.544,25.94,54.9,1.733,875.2065
24/05/2017 08:50,20591,336.2,443.7,204.2,5.295,26.6,54.49,1.366,875.4584
24/05/2017 09:00,20592,348.9,487.2,219.2,6.115,27.17,50.09,1.226,875.386
24/05/2017 09:10,20593,343.2,508.9,230.3,6.909,27.76,50.77,1.701,875.5079
24/05/2017 09:20,20594,327.6,529.1,249,7.675,27.9,48.07,0.629,875.5062
24/05/2017 09:30,20595,310.8,545.5,265.9,8.47,28.74,48.45,0.876,875.3687
24/05/2017 09:40,20596,314.9,581.3,285.8,9.43,27.38,50.32,2.056,875.4217
24/05/2017 09:50,20597,365,630.5,296.1,10.62,27.97,48.75,2.41,875.3626
24/05/2017 10:00,20598,391.6,667.3,309.6,11.77,27.97,51.17,1.766,875.3046
24/05/2017 10:10,20599,424.3,706.5,327,13.09,28.62,45.59,1.793,875.2594
24/05/2017 10:20,20600,431.3,733.8,350.6,14.18,28.98,49.26,2.015,875.2602
24/05/2017 10:30,20601,442.8,761.9,375.5,15.29,28.6,45.52,1.773,875.2612
24/05/2017 10:40,20602,453.9,784.9,398.4,16.36,28.98,44.32,1.913,875.1026
24/05/2017 10:50,20603,470.1,805,421.3,17.4,29.44,44.15,1.158,875.1412
24/05/2017 11:00,20604,488,829,444.6,18.63,30.41,40.78,1.651,874.9413
24/05/2017 11:10,20605,491.3,839,466.3,19.39,31.08,41.53,1.602,874.7529
24/05/2017 11:20,20606,503.6,868,493.7,20.44,29.79,45.28,2.286,874.7344
24/05/2017 11:30,20607,500.3,873,510.1,20.91,29.34,44.25,1.713,874.6508
24/05/2017 11:40,20608,522.2,888,522.2,21.83,30.21,38.84,1.393,874.3654
24/05/2017 11:50,20609,544.7,915,540.8,22.81,31.38,38.8,1.943,874.3272
24/05/2017 12:00,20610,545.2,917,544.3,23.21,31.16,38.12,1.835,874.1512
24/05/2017 12:10,20611,558.4,934,550.3,23.81,31.72,38.5,2.139,874.0345
24/05/2017 12:20,20612,549.6,928,542.1,23.71,31.43,38.19,1.72,873.857
24/05/2017 12:30,20613,568.4,953,549.4,24.44,32.61,34.61,0.891,873.6994
24/05/2017 12:40,20614,556.3,950,539.6,24.54,32.47,33.56,1.199,873.5698
24/05/2017 12:50,20615,551,951,526.7,24.42,33.58,34.03,2.274,873.4714
24/05/2017 13:00,20616,559.2,940,500.8,24.22,32.37,32.88,1.776,873.3134
24/05/2017 13:10,20617,567.6,942,480,24.16,33.33,33.28,2.094,873.0133
24/05/2017 13:20,20618,573.7,933,450.9,23.84,32.98,32.09,1.351,872.5789
24/05/2017 13:30,20619,563.2,914,418.3,23.1,33.6,31.65,2.177,872.4092
24/05/2017 13:40,20620,559.7,902,392.7,22.45,33.98,31.17,1.549,872.3281
24/05/2017 13:50,20621,546.7,887,370.5,21.61,33.28,28.48,1.418,872.2142
24/05/2017 14:00,20622,543.1,880,352.6,20.93,35.26,26.06,1.312,872.1445
24/05/2017 14:10,20623,534.3,866,336.1,20.08,34.85,27.87,1.695,871.8688
24/05/2017 14:20,20624,534.7,868,328.9,19.39,34.05,28.45,1.791,871.7336
24/05/2017 14:30,20625,525,866,332.9,18.41,34.48,28.04,1.396,871.6019
24/05/2017 14:40,20626,423.9,774.2,328.5,16.12,34.63,27.83,1.48,871.6881
24/05/2017 14:50,20627,147.3,447.9,259.3,10.35,33.84,27.87,1.551,871.535
24/05/2017 15:00,20628,3.721,235.9,189.9,6.12,33.36,27.8,1.263,871.1778
24/05/2017 15:10,20629,0.063,184.4,150,4.56,33.25,28.58,0.84,870.9218
24/05/2017 15:20,20630,0.009,148.4,122.9,3.382,33.24,29.43,0.614,870.8044
24/05/2017 15:30,20631,0,100.5,84.8,2.136,33.21,28.99,0.16,870.7032
24/05/2017 15:40,20632,0,79.72,67.29,1.552,32.79,29.57,1.547,870.5549
24/05/2017 15:50,20633,0.007,83.2,69.85,1.499,32.59,29.81,1.729,870.3741
24/05/2017 16:00,20634,1.984,126.5,104.3,2.086,32.67,30.32,2.33,870.1348
24/05/2017 16:10,20635,163.6,365,208.4,4.147,33.04,28.38,2.665,870.0142
24/05/2017 16:20,20636,0.161,184.3,155.8,3.173,32.6,30.08,2.743,870.0048
24/05/2017 16:30,20637,0.878,143.4,117.7,2.366,32.33,29.57,2.421,870.1473
24/05/2017 16:40,20638,0,84.6,70.72,1.333,32.23,29.95,2.629,870.2661
24/05/2017 16:50,20639,0,44.01,37.14,0.667,32.15,29.81,2.37,870.2906
24/05/2017 17:00,20640,0,26.85,22.55,0.385,31.94,29.5,3.048,869.9849
24/05/2017 17:10,20641,0,24.33,20.81,0.328,31.99,29.16,2.628,869.741
24/05/2017 17:20,20642,0,25.07,21.09,0.315,31.8,30.49,3.336,869.6091
24/05/2017 17:30,20643,0,26.32,22.43,0.29,31.54,30.97,3.624,869.9156
24/05/2017 17:40,20644,0,32.86,27.82,0.308,31.45,30.53,2.892,869.67
24/05/2017 17:50,20645,1.051,55.07,46.09,0.385,31.5,30.8,2.447,869.4558
24/05/2017 18:00,20646,82.3,103.4,67.46,0.4,31.7,30.63,2.475,869.489
24/05/2017 18:10,20647,69.44,112.8,79.26,0.36,31.8,31.55,3.241,869.2955
24/05/2017 18:20,20648,80.8,112.4,79.21,0.296,31.82,32.23,2.965,869.3531
24/05/2017 18:30,20649,71.74,104.5,77.16,0.217,31.57,32.03,2.68,869.5267
24/05/2017 18:40,20650,51.46,77.91,60.24,0.14,31.61,32.03,2.546,869.3658
24/05/2017 18:50,20651,33.59,44.65,35.17,0.08,31.66,31.04,1.762,869.5314
24/05/2017 19:00,20652,0.431,18.52,15.47,0.04,31.59,30.22,2.329,869.7473
24/05/2017 19:10,20653,0,4.226,3.613,0.015,31.46,30.29,2.413,843.3874
24/05/2017 19:20,20654,0,0.145,0.137,0.005,31.28,30.87,1.944,869.7809
24/05/2017 19:30,20655,0,0,0,0,30.87,33.9,2.278,870.032
24/05/2017 19:40,20656,0,0,0,0,30.45,34.14,2.341,869.8776
24/05/2017 19:50,20657,0,0,0,0,30.26,34.35,2.368,869.8323
24/05/2017 20:00,20658,0,0,0,0,30.12,34.69,1.72,869.9874
24/05/2017 20:10,20659,0,0,0,0,29.91,35.2,1.811,870.1997
24/05/2017 20:20,20660,0,0,0,0,29.73,35.68,1.676,870.2395
24/05/2017 20:30,20661,0,0,0,0,29.5,39.12,1.034,870.4499
24/05/2017 20:40,20662,0,0,0,0,28.73,39.39,1.178,870.7094
24/05/2017 20:50,20663,0,0,0,0,28.66,41.06,0.854,871.1693
24/05/2017 21:00,20664,0,0,0,0,28.46,41.44,0.651,871.4034
24/05/2017 21:10,20665,0.028,0,0,0,28.36,42.77,1.819,871.8377
24/05/2017 21:20,20666,0.05,0,0,0,27.75,41.2,5.919,872.3765
24/05/2017 21:30,20667,0,0.001,0,0,27.03,44.37,4.011,872.6542
24/05/2017 21:40,20668,0,0,0,0,26.57,45.46,3.865,873.0734
24/05/2017 21:50,20669,0,0,0,0,26.53,45.29,3.841,873.3114
24/05/2017 22:00,20670,0,0,0,0,26.47,44.13,2.391,873.9733
24/05/2017 22:10,20671,0,0,0,0,26.49,47.98,2.526,874.1775
24/05/2017 22:20,20672,0,0,0,0,25.62,55.75,2.646,874.3829
24/05/2017 22:30,20673,0,2.14,0,0,24.2,67.44,1.019,874.668
24/05/2017 22:40,20674,0.094,2.209,0.257,0,22.83,71.9,2.067,874.4708
24/05/2017 22:50,20675,0.373,1.888,2.066,0.001,22.7,71.63,1.542,874.3825
24/05/2017 23:00,20676,0.172,1.863,2.644,0,22.55,73.88,1.673,874.5943
24/05/2017 23:10,20677,0.179,1.154,2.619,0,22.5,76.3,2.137,874.7429
24/05/2017 23:20,20678,0.011,1.152,2.496,0,22.15,79.6,3.341,874.9295
24/05/2017 23:30,20679,0,0.672,1.776,0,21.52,80,2.659,875.5684
24/05/2017 23:40,20680,0,0.486,1.196,0,21.29,82,3.166,875.65
24/05/2017 23:50,20681,0.001,0.708,1.067,0,20.88,87,4.817,876.2229
25/05/2017 00:00,20682,0,0.391,0.361,0,20.37,89.4,4.417,876.2136
25/05/2017 00:10,20683,0,0.207,0.359,0.001,20,88.7,2.316,876.1982
25/05/2017 00:20,20684,0,0.226,0.359,0.001,20.02,87.4,2.656,876.4995
25/05/2017 00:30,20685,0,0.118,0.233,0.001,19.74,89.3,1.846,876.3943
25/05/2017 00:40,20686,0,0.083,0.359,0.001,19.86,88.2,2.029,876.6959
25/05/2017 00:50,20687,0,0.001,0.047,0.001,19.86,89.7,2.056,876.5653
25/05/2017 01:00,20688,0,0.001,0,0.001,19.59,89.7,2.09,876.0005
25/05/2017 01:10,20689,0,0,0,0.001,19.47,89.7,1.161,875.9683
25/05/2017 01:20,20690,0,0,0,0.001,19.64,89.1,1.304,875.9609
25/05/2017 01:30,20691,0.03,0,0.107,0.001,19.65,88.6,0.341,876.2302
25/05/2017 01:40,20692,0.027,0.055,0.359,0.001,19.82,87.5,1.667,876.2537
25/05/2017 01:50,20693,0,0,0.123,0,19.83,86.5,1.885,875.6738
25/05/2017 02:00,20694,0.001,0,0.082,0,19.86,85.9,0.782,875.7153
25/05/2017 02:10,20695,0.001,0.009,0.359,0.001,19.85,85.8,0.905,875.9524
25/05/2017 02:20,20696,0,0.022,0.294,0,19.85,86.2,1.201,875.8696
25/05/2017 02:30,20697,0,0,0,0,20,86,1.396,875.7559
25/05/2017 02:40,20698,0.001,0,0,0,20.18,85.3,1.241,875.8707
25/05/2017 02:50,20699,0.002,0,0,0.001,20.21,86.4,0.783,876.1003
25/05/2017 03:00,20700,0.002,0.373,0,0,19.84,93.5,1.667,876.8124
25/05/2017 03:10,20701,0.001,0.17,0,0.002,19.48,96,0.922,876.9653
25/05/2017 03:20,20702,0.016,0.11,0,NAN,19.34,96.7,1.942,876.9179
25/05/2017 03:30,20703,0.012,0.076,0,0.001,19.32,96.6,1.714,876.9904
25/05/2017 03:40,20704,0,0.512,0,0.001,18.93,98.3,2.395,876.8438
25/05/2017 03:50,20705,0,0.044,0,0.001,18.8,100,2.011,876.9905
25/05/2017 04:00,20706,0,0.472,0,0.001,18.66,100,1.525,877.1394
25/05/2017 04:10,20707,0,0.364,0.014,0.001,18.62,100,1.39,877.4068
25/05/2017 04:20,20708,0,0.957,0.353,0.001,18.64,91.5,0.869,877.0814
25/05/2017 04:30,20709,0,0.255,0.031,0.001,19,89.4,0,876.753
25/05/2017 04:40,20710,0,0.165,0,0.001,18.98,88.3,0,876.6143
25/05/2017 04:50,20711,0,0.185,0,0.001,18.96,87.4,0,876.5486
25/05/2017 05:00,20712,0.004,0.19,0.201,0.001,19.12,87,0.547,876.426
25/05/2017 05:10,20713,0.021,0.569,0.359,0.001,19.13,84.3,2.62,876.3199
25/05/2017 05:20,20714,0,0.412,0.359,0.001,19.03,87.3,0.795,876.0999
25/05/2017 05:30,20715,0,0.325,0.359,0.001,18.91,85.4,1.599,876.1067
25/05/2017 05:40,20716,0.017,0.384,0.453,0.001,19.13,81.8,2.735,875.9764
25/05/2017 05:50,20717,0.141,0.384,0.62,0.001,19.36,85.9,3.135,875.8372
25/05/2017 06:00,20718,0.068,0.563,0.933,0.002,19.62,76.09,2.85,875.4037
25/05/2017 06:10,20719,0.001,2.011,2.232,0.01,20.03,72.38,0.676,875.4044
25/05/2017 06:20,20720,0,7.348,6.75,0.027,20.11,80,0.242,875.1506
25/05/2017 06:30,20721,0,15.64,13.75,0.052,19.6,79.74,0.979,874.9537
25/05/2017 06:40,20722,0,21.78,19.07,0.076,19.91,76.47,0.772,874.5695
25/05/2017 06:50,20723,0,23.89,20.42,0.102,19.58,86.6,1.094,874.7501
25/05/2017 07:00,20724,0.132,28.27,24.27,0.146,19.48,84.1,0.16,875.2736
25/05/2017 07:10,20725,0.396,47.38,40.89,0.277,19.78,82.6,0,875.274
25/05/2017 07:20,20726,0.396,67.07,57.71,0.443,20.06,83,0,875.453
25/05/2017 07:30,20727,0.426,87.3,75.54,0.647,20.37,82.3,0.21,875.6173
25/05/2017 07:40,20728,2.028,115.3,97.7,0.941,20,86.4,2.587,875.8217
25/05/2017 07:50,20729,1.734,148.9,125.3,1.343,19.66,89.5,1.386,876.149
25/05/2017 08:00,20730,5.249,169.4,141.6,1.65,19.67,88.8,0.169,876.3858
25/05/2017 08:10,20731,11.68,195,160.4,2.074,20.22,87,0,876.4835
25/05/2017 08:20,20732,24.45,235.5,186.5,2.667,20.1,86.2,0.449,876.6072
25/05/2017 08:30,20733,44.43,272.1,207,3.281,20.36,81.4,0.095,876.7373
25/05/2017 08:40,20734,9.68,257.3,211.7,3.692,20.41,84,1.367,876.8267
25/05/2017 08:50,20735,50.1,327.5,245,4.658,20.72,80.6,0.717,876.9176
25/05/2017 09:00,20736,65.95,354.8,257.8,5.333,21.26,78.82,0.406,877.098
25/05/2017 09:10,20737,79.45,374,265.2,6.008,21.75,73.81,0,877.2932
25/05/2017 09:20,20738,118.2,442.1,297,7.166,22.51,72.38,0,877.1786
25/05/2017 09:30,20739,63.85,382.8,280.6,7.086,22.56,68.09,0,877.3427
25/05/2017 09:40,20740,101.6,458,318.9,8.69,22.79,65.5,0,877.5148
25/05/2017 09:50,20741,127.7,500.8,338.8,9.76,23.37,63.62,0.601,877.4327
25/05/2017 10:00,20742,214.5,601.9,374.8,11.77,23.97,62.29,1.083,877.5461
25/05/2017 10:10,20743,267.6,671.5,407.9,13.61,24,62.33,1.695,877.3926
25/05/2017 10:20,20744,258.8,669.3,418.2,14.34,24.28,60.45,1.715,877.5551
25/05/2017 10:30,20745,305.5,705.1,432.3,15.54,24.49,65.97,1.704,877.6525
25/05/2017 10:40,20746,379.2,802,487.8,17.8,23.83,63.42,2.72,877.6375
25/05/2017 10:50,20747,347.3,792,506.1,18.8,24.18,62.4,2.981,877.7838
25/05/2017 11:00,20748,323.9,746.8,488.8,18.24,24.56,58.44,2.67,877.8135
25/05/2017 11:10,20749,367.5,807,533,19.93,24.86,56.53,3.026,877.7715
25/05/2017 11:20,20750,330.8,791.6,540.9,20.11,25.41,54.96,2.756,877.7528
25/05/2017 11:30,20751,424.7,863,579.9,22.17,25.06,54.69,3.163,877.8615
25/05/2017 11:40,20752,470.5,905,607.3,23.7,25.12,52.24,2.974,877.6635
25/05/2017 11:50,20753,498,950,644.5,25.02,26.25,52.44,2.087,877.7503
25/05/2017 12:00,20754,257.6,756.9,544.2,21.59,26.42,52.88,2.047,877.5101
25/05/2017 12:10,20755,265.9,765.4,553.9,21.72,26.33,49.23,2.229,877.1897
25/05/2017 12:20,20756,338.5,839,589.1,22.57,26.9,51.75,2.032,877.1433
25/05/2017 12:30,20757,403.8,905,621.3,24.36,26.47,49.4,1.571,877.0747
25/05/2017 12:40,20758,433.2,929,622.7,25.34,27.07,47.02,3.196,876.7451
25/05/2017 12:50,20759,423.7,902,591,24.9,27.21,44.6,2.502,875
25/05/2017 13:00,20760,457.6,930,590.6,25.51,26.89,44.09,4.004,876.7615
25/05/2017 13:10,20761,520.3,968,585.6,26.29,27.14,45.24,2.815,876.7275
25/05/2017 13:20,20762,478.4,927,549.4,25.06,27.55,44.66,3.026,876.5818
25/05/2017 13:30,20763,401.7,868,515.6,23.34,26.81,45.89,3.45,876.468
25/05/2017 13:40,20764,420.6,887,509.1,22.82,27.55,39.86,1.91,876.4052
25/05/2017 13:50,20765,505,962,505.1,24.23,28.64,36.76,1.586,876.0019
25/05/2017 14:00,20766,389.4,829,443.6,21.43,28.66,39.11,2.967,875.9752
25/05/2017 14:10,20767,510.5,958,457.3,22.9,28.56,37.92,3.124,875.7809
25/05/2017 14:20,20768,349.1,794.5,411.6,19.53,28.1,38.97,3.193,875.6207
25/05/2017 14:30,20769,92.7,579.7,400.6,15.89,27.53,40.81,2.197,875.5897
25/05/2017 14:40,20770,380.1,841,416.8,18.18,28.54,34.48,2.046,875.3299
25/05/2017 14:50,20771,239,685.8,385.7,15.23,29.1,39.66,2.444,875.0225
25/05/2017 15:00,20772,175.1,585.9,357.2,12.88,28.15,40.03,2.345,874.9189
25/05/2017 15:10,20773,203.2,626.5,370.9,13.06,28.59,37.54,2.152,874.9279
25/05/2017 15:20,20774,286.7,681.6,364.3,13.33,29.67,35.02,1.505,874.6511
25/05/2017 15:30,20775,309.9,663.3,339.4,12.6,29.93,36.62,1.522,874.6238
25/05/2017 15:40,20776,330.2,650.3,321.3,11.67,30.6,34.85,1.576,874.6563
25/05/2017 15:50,20777,225.4,518.7,282.9,9.47,29.68,38.53,1.414,874.4205
25/05/2017 16:00,20778,206.5,485.4,274.6,8.38,30.21,33.39,0.657,874.2479
25/05/2017 16:10,20779,233.3,509.7,273,7.972,30.55,34.85,1.716,874.1332
25/05/2017 16:20,20780,276,525.6,270.9,7.514,30.13,36.52,1.695,874.0869
25/05/2017 16:30,20781,311.6,526.7,261.2,6.845,29.57,37,1.947,874.0479
25/05/2017 16:40,20782,298.7,477,237.5,5.717,29.93,34.14,1.397,873.8703
25/05/2017 16:50,20783,141.3,340.4,207.9,4.258,29.81,38.09,1.342,873.9995
25/05/2017 17:00,20784,38.62,234.5,174.3,3.224,29.33,37.24,0.889,873.9778
25/05/2017 17:10,20785,7.052,171.4,140.7,2.437,28.49,39.21,0.467,873.9142
25/05/2017 17:20,20786,0.849,146.5,122.3,1.856,28.61,39.11,0.892,873.8787
25/05/2017 17:30,20787,0.221,126.3,105.6,1.424,28.32,39.69,1.578,873.7906
25/05/2017 17:40,20788,1.704,104.1,88,1.023,28.02,39.89,1.639,873.7832
25/05/2017 17:50,20789,0.209,87.1,72.64,0.736,27.93,39.93,1.344,873.6489
25/05/2017 18:00,20790,0,72.6,61.33,0.544,27.94,39.52,0.619,873.9776
25/05/2017 18:10,20791,0,55.1,46.62,0.363,27.89,41.23,1.069,874.0924
25/05/2017 18:20,20792,0,44.46,37.11,0.252,27.33,42.49,2.006,874.0228
25/05/2017 18:30,20793,0,40.8,34.01,0.192,27.14,42.22,1.884,874.0399
25/05/2017 18:40,20794,0,31.13,26.22,0.122,27.04,41.44,1.746,874.1369
25/05/2017 18:50,20795,0,19.37,16.29,0.068,26.89,42.63,2.313,874.2381
25/05/2017 19:00,20796,0,7.52,6.222,0.033,26.71,43.31,2.148,874.3038
25/05/2017 19:10,20797,0,0.498,0.345,0.013,26.63,43.28,1.081,874.769
25/05/2017 19:20,20798,0.001,0,0,0.004,26.71,43.55,1.014,874.601
25/05/2017 19:30,20799,0,0,0,0,26.69,42.66,1.274,874.6514
25/05/2017 19:40,20800,0,0,0,0,26.64,43.48,1.5,874.5293
25/05/2017 19:50,20801,0.023,0,0,0,26.58,43.21,1.74,874.6349
25/05/2017 20:00,20802,0,0,0,0,26.59,45.15,1.307,874.4645
25/05/2017 20:10,20803,0,0,0,0,26.43,45.53,1.325,874.6838
25/05/2017 20:20,20804,0,0,0,0,26.35,45.25,1.851,874.75
25/05/2017 20:30,20805,0,0,0,0,26.17,47.33,1.761,874.7665
25/05/2017 20:40,20806,0,0,0,0,25.97,48.56,2.582,874.8805
25/05/2017 20:50,20807,0,0,0,0,25.79,49.24,2.513,874.7822
25/05/2017 21:00,20808,0,0,0,0,25.7,51.08,3.511,874.3649
25/05/2017 21:10,20809,0,0,0,0,25.47,53.16,2.611,874.4891
25/05/2017 21:20,20810,0,0,0,0,25.24,54.35,1.879,874.824
25/05/2017 21:30,20811,0,0,0,0,25.09,53.33,2.438,875.0853
25/05/2017 21:40,20812,0,0,0,0,25.14,52.99,0.68,875.4126
25/05/2017 21:50,20813,0,0,0,0,25.06,54.63,0.637,875.4614
