TOA5,ESOLMET-CIE,CR1000,23644,CR1000.Std.16,CPU:ESTACION_CIE_17_AGO_2012.CR1,38968,General,,,,,
TIMESTAMP,RECORD,I_dir_Avg,I_glo_Avg,I_dif_Avg,I_uv_Avg,AirTC_Avg,RH,WS_ms_Avg,CS106_PB_Avg,,,
TS,RN,W/m2,W/m2,W/m2,W/m2,?C,%,m/s,mbar,,,
,,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,,,
08/07/2013 17:40,40868,12.68,266.8,207.1,16.8,25.16,55.55,2.159,876,,,
08/07/2013 17:50,40869,6.021,218.7,179.8,14.34,25.23,54.11,1.981,876,,,
08/07/2013 18:00,40870,6.804,217.2,179,14.19,25.25,54.59,1.717,876,,,
08/07/2013 18:10,40871,5.221,226.7,192.3,13.66,25.47,54.73,1.435,876,,,
08/07/2013 18:20,40872,6.487,209.3,172.7,11.25,25.44,52.85,1.299,876,,,
08/07/2013 18:30,40873,1.355,134.7,116.6,7.563,25.4,53.64,1.593,876,,,
08/07/2013 18:40,40874,0.019,75.99,65.5,4.5,25.05,55.82,1.653,876,,,
08/07/2013 18:50,40875,0,52.34,47.28,3.131,25.11,56.19,0.811,876,,,
08/07/2013 19:00,40876,0,36.47,33.84,2.024,24.98,55.48,0.985,876,,,
08/07/2013 19:10,40877,0,27.63,24.19,1.641,24.76,60.42,1.009,876,,,
08/07/2013 19:20,40878,0,21.5,18.78,1.467,24.81,58.58,0.01,876,,,
08/07/2013 19:30,40879,0,10.71,9.6,0.71,24.77,58.82,0.398,876,,,
08/07/2013 19:40,40880,0,3.683,1.889,0.256,23.91,58.11,2.162,875.3926,,,
08/07/2013 19:50,40881,0,4.587,3.804,0.325,21.12,78.23,3.349,876.0425,,,
08/07/2013 20:00,40882,2.509,5.913,4.907,0.449,20.41,73.76,5.4,875.8104,,,
08/07/2013 20:10,40883,3.242,3.217,2.563,0.233,20.41,78.23,3.264,876.377,,,
08/07/2013 20:20,40884,1.727,1.297,1.086,0.112,19.79,74.65,1.338,876.4217,,,
08/07/2013 20:30,40885,1.874,0.522,0.344,0.03,20.45,72.78,0.372,876.4885,,,
08/07/2013 20:40,40886,1.895,0.352,0.325,0.019,20.43,78.61,0.544,876.5308,,,
08/07/2013 20:50,40887,1.203,0.352,0.325,0.008,20.16,81.1,0.152,876.7929,,,
08/07/2013 21:00,40888,0.865,0.351,0.325,0.005,20.12,87.9,1.525,877.1116,,,
08/07/2013 21:10,40889,1.247,0.352,0.329,0.001,19.8,78.1,2.241,876.988,,,
08/07/2013 21:20,40890,3.512,0.352,0.557,0.004,21.34,63.44,2.373,876.8899,,,
08/07/2013 21:30,40891,3.746,0.352,0.325,0.006,21.54,59.01,3.753,877.2111,,,
08/07/2013 21:40,40892,2.605,0.332,0.185,0.004,21.42,66.68,0.72,877.6672,,,
08/07/2013 21:50,40893,1.187,0.225,0.084,0.001,21.1,61.39,0.879,877.4627,,,
08/07/2013 22:00,40894,0,0,0,0,20.78,72.51,1.768,877.4956,,,
08/07/2013 22:10,40895,0.587,0.206,0.17,0,20.28,74.28,3.273,877.3233,,,
08/07/2013 22:20,40896,2.605,0.345,0.325,0.003,20.45,73.67,3.141,877.6274,,,
08/07/2013 22:30,40897,2.247,0.352,0.325,0.006,20.94,69.75,1.375,877.8638,,,
08/07/2013 22:40,40898,2.002,0.352,0.325,0.005,21.22,67.46,0.639,878.0449,,,
08/07/2013 22:50,40899,1.695,0.352,0.325,0.003,21.15,68.21,0.979,878.3961,,,
08/07/2013 23:00,40900,1.709,0.328,0.246,0,20.54,80.6,5.155,878.9943,,,
08/07/2013 23:10,40901,0.846,0.169,0.114,0,19.91,83.7,5.785,879.4106,,,
08/07/2013 23:20,40902,0.015,0.004,0,0,19.02,87.3,4.201,879.951,,,
08/07/2013 23:30,40903,0.004,0.169,0,0.001,18.48,87,2.58,880.3102,,,
08/07/2013 23:40,40904,0.006,0.196,0,0.002,18.39,88.5,2.689,880.3917,,,
08/07/2013 23:50,40905,0,0.084,0,0.002,18.26,90.8,1.842,880.2692,,,
09/07/2013 0:00,40906,0.168,0.272,0.002,0.001,18.26,91.8,2.999,880.269,,,
09/07/2013 0:10,40907,0.265,0.135,0.001,0.003,18.52,91.8,0.962,880.1544,,,
09/07/2013 0:20,40908,0,0.056,0.234,0,18.41,92.7,1.354,880.0893,,,
09/07/2013 0:30,40909,0,0.002,0.079,0,18.42,93.1,0.389,879.8918,,,
09/07/2013 0:40,40910,0,0.013,0.001,0.001,18.49,93.6,0.101,879.8525,,,
09/07/2013 0:50,40911,0,0.013,0.002,0.001,18.37,93.9,0.127,879.754,,,
09/07/2013 1:00,40912,0,0.007,0.024,0.001,18.44,94,0,879.7118,,,
09/07/2013 1:10,40913,0,0.257,0.218,0.002,18.38,94.7,0.359,879.4845,,,
09/07/2013 1:20,40914,0.134,0.235,0.074,0.001,17.96,95.7,0.857,879.5403,,,
09/07/2013 1:30,40915,0.42,0.234,0.274,0,18.39,94.8,0.838,879.4595,,,
09/07/2013 1:40,40916,0.404,0.279,0.295,0.002,18.5,94.4,1.001,879.451,,,
09/07/2013 1:50,40917,0.596,0.274,0.233,0.003,18.51,93.8,1.113,879.4509,,,
09/07/2013 2:00,40918,1.126,0.299,0.278,0.004,18.82,91,1.226,879.3939,,,
09/07/2013 2:10,40919,0.401,0.073,0,0.001,18.94,89.6,0.167,879.2299,,,
09/07/2013 2:20,40920,0.177,0.045,0.022,0.004,18.91,89.4,0.772,879.2872,,,
09/07/2013 2:30,40921,0,0,0.001,0.002,18.84,90,0.616,879.1158,,,
09/07/2013 2:40,40922,0,0,0,0.003,18.72,90.8,0.329,879.1399,,,
09/07/2013 2:50,40923,0,0.018,0.005,0.004,18.67,91,0,879.1731,,,
09/07/2013 3:00,40924,0,0.013,0.003,0.001,18.37,92.3,0.346,879.0253,,,
09/07/2013 3:10,40925,0,0.064,0.163,0.002,17.98,93.4,0.005,878.9847,,,
09/07/2013 3:20,40926,0,0.28,0.088,0.001,17.97,95.3,0.852,878.9189,,,
09/07/2013 3:30,40927,0,0.182,0,0.002,17.9,96.5,0.337,878.9276,,,
09/07/2013 3:40,40928,0,0.282,0.189,0,17.8,97.1,0.496,878.9111,,,
09/07/2013 3:50,40929,0,0.291,0.105,0.005,17.57,98,1.361,878.7226,,,
09/07/2013 4:00,40930,0,0.188,0,0.001,17.32,99.7,1.776,878.6404,,,
09/07/2013 4:10,40931,0.205,0.211,0.046,0.001,17.4,98.7,1.33,878.6251,,,
09/07/2013 4:20,40932,0.005,0.066,0,0.002,17.43,98.7,0.103,878.4927,,,
09/07/2013 4:30,40933,0,0.035,0.2,0.005,17.54,98.2,0,878.5112,,,
09/07/2013 4:40,40934,0,0.065,0.036,0.001,17.4,97.2,0.223,878.6331,,,
09/07/2013 4:50,40935,0,0.21,0.001,0.001,17.09,98.9,1.293,878.7065,,,
09/07/2013 5:00,40936,0,0.226,0,0.002,16.66,99.3,1.486,878.6243,,,
09/07/2013 5:10,40937,0.029,0.273,0.043,0.002,16.62,99.8,1.514,878.5103,,,
09/07/2013 5:20,40938,0.104,0.293,0.155,0.001,16.87,97.5,0.871,878.6,,,
09/07/2013 5:30,40939,0.146,0.178,0.007,0.001,16.8,96,1.077,878.5351,,,
09/07/2013 5:40,40940,0.219,0.178,0,0.001,17.11,93.9,0.503,878.6436,,,
09/07/2013 5:50,40941,0.038,0.187,0.026,0,16.93,92.8,1.178,878.593,,,
09/07/2013 6:00,40942,0,0.212,0.154,0,16.65,93.7,1.336,878.6846,,,
09/07/2013 6:10,40943,0,0.294,0.303,0.001,16.87,92.6,1.281,878.742,,,
09/07/2013 6:20,40944,0,0.181,0.181,0.001,16.87,92.3,0.743,878.8552,,,
09/07/2013 6:30,40945,0,0.182,0.091,0.001,16.72,91.8,1.486,878.8674,,,
09/07/2013 6:40,40946,0,0.218,0.104,0.001,16.79,91.1,1.418,878.9394,,,
09/07/2013 6:50,40947,0,0.311,0.165,0.015,16.67,90.8,1.511,878.933,,,
09/07/2013 7:00,40948,0,2.992,2.648,0.05,16.66,90.8,0.432,878.9698,,,
09/07/2013 7:10,40949,0,5.141,4.69,0.235,16.55,91.2,0.203,879.2272,,,
09/07/2013 7:20,40950,0,12.8,11.3,0.64,16.37,92.3,1.324,879.3819,,,
09/07/2013 7:30,40951,2.301,23.63,21.03,1.285,16.24,91.5,2.178,879.4921,,,
09/07/2013 7:40,40952,53.96,40.26,30.06,2.054,16.52,87.3,1.969,879.45,,,
09/07/2013 7:50,40953,114.7,56.7,37.63,2.874,16.75,85.6,1.688,879.6417,,,
09/07/2013 8:00,40954,64.79,63.59,45.74,3.828,16.75,86.3,1.378,879.6627,,,
09/07/2013 8:10,40955,101.1,91.5,61.32,5.032,17.17,82.9,2.049,879.674,,,
09/07/2013 8:20,40956,184.3,132.8,76.32,6.461,17.39,81.4,0.819,879.7953,,,
09/07/2013 8:30,40957,167.9,144.4,83.3,7.553,17.78,79.36,0.311,879.8038,,,
09/07/2013 8:40,40958,228.2,175.5,90.8,8.81,18.41,78.03,0.263,879.8035,,,
09/07/2013 8:50,40959,388.7,264,110.9,11.45,19.03,76.94,0.477,879.7949,,,
09/07/2013 9:00,40960,290.8,253.8,125.4,12.77,20.72,68.72,0,879.9082,,,
09/07/2013 9:10,40961,416.8,332.9,141.2,15.8,21.51,67.12,0.013,879.616,,,
09/07/2013 9:20,40962,485.9,389.9,151,18.19,20.82,74.01,1.382,879.5887,,,
09/07/2013 9:30,40963,578.8,455.4,157.1,20.94,20.62,71.75,0.803,879.5588,,,
09/07/2013 9:40,40964,647.4,513.1,163.5,23.69,21.96,63.67,0.264,879.7061,,,
09/07/2013 9:50,40965,651.8,539.4,172.7,25.92,23.52,57.43,0.233,879.6508,,,
09/07/2013 10:00,40966,650.6,561.9,181.5,27.82,23.12,63.11,0.91,879.3769,,,
09/07/2013 10:10,40967,724.9,623.9,188.7,30.81,22.64,64.2,1.183,879.0952,,,
09/07/2013 10:20,40968,805,688.9,195.9,33.83,22.81,63.25,1.48,879.2244,,,
09/07/2013 10:30,40969,814,718.4,208.3,35.67,22.8,62.12,1.972,879.1342,,,
09/07/2013 10:40,40970,807,756.3,232.2,37.67,23.06,60.56,2.02,879.2801,,,
09/07/2013 10:50,40971,639.5,718.3,263,36.63,22.87,64.34,2.866,878.6775,,,
09/07/2013 11:00,40972,435.4,621.2,274.3,34.07,22.54,66.45,2.384,879.0269,,,
09/07/2013 11:10,40973,341.6,576.5,276.2,32.88,22.41,63.86,2.29,879.012,,,
09/07/2013 11:20,40974,379.6,625.8,289.2,35.39,22.65,64.71,1.983,879.1571,,,
09/07/2013 11:30,40975,461.1,698,305.1,38.91,22.73,63.35,2.533,879.2407,,,
09/07/2013 11:40,40976,551.9,754,300.1,41.91,22.73,60.42,2.628,879.134,,,
09/07/2013 11:50,40977,820,941,322.9,49.31,23.46,53.37,2.461,878.9129,,,
09/07/2013 12:00,40978,808,928,312.7,49.97,24.23,51.76,1.847,879.0193,,,
09/07/2013 12:10,40979,813,936,305.1,50.99,24.09,48.08,2.369,878.7969,,,
09/07/2013 12:20,40980,789,923,294.5,51.25,24.1,50.06,2.452,878.4384,,,
09/07/2013 12:30,40981,777,919,285.6,51.81,24.36,46.11,1.666,878.6771,,,
09/07/2013 12:40,40982,821,957,278.9,53.91,24.74,48.66,1.983,878.2654,,,
09/07/2013 12:50,40983,830,963,265.9,54.8,24.52,46.96,2.414,877.8744,,,
09/07/2013 13:00,40984,834,974,259.2,55.32,24.78,48.46,2.182,877.8004,,,
09/07/2013 13:10,40985,673.2,881,256.5,51.22,24.8,47.57,2.413,876,,,
09/07/2013 13:20,40986,667.9,899,265.8,51.67,25.04,42.12,2.308,878.3074,,,
09/07/2013 13:30,40987,656.7,916,284,51.92,25.42,46.86,1.987,878.152,,,
09/07/2013 13:40,40988,670.8,952,293.9,53.05,25.31,44.98,1.177,877.9721,,,
09/07/2013 13:50,40989,560.2,874,295.2,49.5,25.82,46.24,1.965,877.833,,,
09/07/2013 14:00,40990,542.5,864,293.7,49.08,25.33,45.25,1.85,877.6943,,,
09/07/2013 14:10,40991,684.6,963,273.6,53.36,25.91,45.9,1.833,877.6285,,,
09/07/2013 14:20,40992,646.2,912,250.3,51.36,25.7,44.33,2.46,877.4733,,,
09/07/2013 14:30,40993,700.2,961,244.2,53.45,26.03,43.07,1.867,877.3588,,,
09/07/2013 14:40,40994,636.5,916,243.3,51.43,26.32,44.88,2.361,877.2197,,,
09/07/2013 14:50,40995,550.3,866,243.9,49.25,26.83,44.78,1.442,876.9984,,,
09/07/2013 15:00,40996,513,852,242.5,48.33,26.09,44.68,2.169,876.6799,,,
09/07/2013 15:10,40997,489.3,840,234.4,47.41,26.54,39.33,1.72,876.5406,,,
09/07/2013 15:20,40998,442.6,812,226.3,45.89,27.01,38.64,2.114,876.3691,,,
09/07/2013 15:30,40999,458.5,854,232,47.49,26.85,35.54,1.334,876.1973,,,
09/07/2013 15:40,41000,391.9,829,244.3,45.03,27.66,38.1,1.465,875.9189,,,
09/07/2013 15:50,41001,330.9,788.2,253.1,42.67,27.5,37.01,1.991,875.6411,,,
09/07/2013 16:00,41002,274,743,259.5,40.21,27.72,37.79,1.931,875.4944,,,
09/07/2013 16:10,41003,259.1,808,294.1,40.75,28.1,37.38,1.52,875.4285,,,
09/07/2013 16:20,41004,132.4,596.3,290.2,33.5,27.79,38.54,2.432,875.3464,,,
09/07/2013 16:30,41005,153.4,670,290.7,35.55,27.59,34.18,2.44,875.0772,,,
09/07/2013 16:40,41006,130,670.3,323.4,34.68,27.6,36.36,2.43,875.069,,,
09/07/2013 16:50,41007,89.8,592.2,320.9,31.17,27.73,36.74,2.34,875.0199,,,
09/07/2013 17:00,41008,74.21,589.4,335.3,29.92,27.67,34.08,2.228,875.0609,,,
09/07/2013 17:10,41009,43.16,490.4,329.5,26.35,27.81,35.51,2.053,876,,,
09/07/2013 17:20,41010,34.87,475.8,328.4,24.41,27.85,35.95,1.191,876,,,
09/07/2013 17:30,41011,40.94,471.8,304.2,21.88,28.91,36.43,0.407,876,,,
09/07/2013 17:40,41012,19.16,320.5,240.9,16.48,28.21,35.3,0.837,876,,,
09/07/2013 17:50,41013,8.88,255.2,214.9,13.9,28.49,29.31,0.5,876,,,
09/07/2013 18:00,41014,8.59,227.7,186.1,11.68,28.12,31.96,1.087,876,,,
09/07/2013 18:10,41015,4.562,201.9,167.1,11.24,28.05,30.98,1.385,876,,,
09/07/2013 18:20,41016,3.882,184,153.7,10.23,27.65,31.04,1.167,876,,,
09/07/2013 18:30,41017,1.92,164.2,140.3,8.68,27.95,28.49,0.291,876,,,
09/07/2013 18:40,41018,1.233,137.7,118.9,6.566,27.96,33.63,0.893,876,,,
09/07/2013 18:50,41019,0.177,122.3,108.4,6.084,27.23,36.26,1.131,876,,,
09/07/2013 19:00,41020,0.098,95.1,83.8,4.936,26.95,40.65,1.265,876,,,
09/07/2013 19:10,41021,0,61.82,54.6,3.224,26.41,44.2,1.825,876,,,
09/07/2013 19:20,41022,0,37.8,32.93,1.923,26.05,46.58,1.901,875.0034,,,
09/07/2013 19:30,41023,0,24.63,21.64,1.247,25.88,45.12,1.631,875.0694,,,
09/07/2013 19:40,41024,0,13.67,12.14,0.65,25.93,42.26,1.643,875.1581,,,
09/07/2013 19:50,41025,0,6.307,5.599,0.287,25.46,49.41,3.301,875.3242,,,
09/07/2013 20:00,41026,0,2.29,1.83,0.116,24.29,53.23,4.05,875.2885,,,
09/07/2013 20:10,41027,0,0.322,0.009,0.037,22.93,62.23,5.417,875.8122,,,
09/07/2013 20:20,41028,0,0.303,0,0.019,22.06,65,4.152,876.8314,,,
09/07/2013 20:30,41029,0.084,0.331,0.175,0.018,21.98,65.48,5.064,877.0152,,,
09/07/2013 20:40,41030,0,0.293,0,0.005,21.79,63.81,5.476,877.1215,,,
09/07/2013 20:50,41031,0,0.232,0.065,0.002,21.62,64.46,6.667,876.9729,,,
09/07/2013 21:00,41032,0,0.328,0.247,0,21,69.34,8.08,876.7612,,,
09/07/2013 21:10,41033,0,0.325,0.149,0,19.95,71.11,9.66,876.5364,,,
09/07/2013 21:20,41034,0.087,0.349,0.226,0.001,20.08,69.17,8.96,876.5389,,,
09/07/2013 21:30,41035,0,0.349,0.283,0,19.97,67.29,9.88,876.3181,,,
09/07/2013 21:40,41036,0,0.353,0.325,0,20.35,65.01,7.061,876.8494,,,
09/07/2013 21:50,41037,0,0.313,0.046,0,20.72,64.43,5.691,877.0796,,,
09/07/2013 22:00,41038,0.887,0.343,0.162,0,21.24,60.61,5.092,878.0782,,,
09/07/2013 22:10,41039,1.685,0.352,0.261,0.001,21.35,70.53,4.426,878.33,,,
09/07/2013 22:20,41040,0.1,0.334,0.015,0.001,20.41,73.12,4.845,878.174,,,
09/07/2013 22:30,41041,0.401,0.352,0.266,0.001,20.19,71.69,4.886,878.3069,,,
09/07/2013 22:40,41042,0.763,0.352,0.325,0.001,20.49,67.02,4.993,878.4036,,,
09/07/2013 22:50,41043,1.119,0.352,0.324,0.001,20.85,65.96,4.909,878.2811,,,
09/07/2013 23:00,41044,0.401,0.351,0.108,0.002,20.83,65.72,5.314,878.1732,,,
09/07/2013 23:10,41045,0.184,0.347,0.04,0.001,20.72,65.31,5.291,878.0453,,,
09/07/2013 23:20,41046,0.326,0.352,0.252,0.001,21,63.2,4.217,876,,,
09/07/2013 23:30,41047,0,0.289,0.001,0,21.09,62.04,5.685,878.2242,,,
09/07/2013 23:40,41048,0.13,0.34,0.323,0.001,21.09,61.26,4.377,878.4449,,,
09/07/2013 23:50,41049,0.787,0.28,0.251,0.002,21.14,65.45,2.995,878.5679,,,
10/07/2013 0:00,41050,0.953,0.323,0.302,0.003,21.09,63.92,0.929,878.9689,,,
10/07/2013 0:10,41051,0.401,0.298,0.325,0.001,21.19,63.71,0.422,878.993,,,
10/07/2013 0:20,41052,0.401,0.297,0.259,0.002,21.25,65.08,0.074,879.0406,,,
10/07/2013 0:30,41053,0.359,0.294,0.009,0,21,68.55,1.07,878.7981,,,
10/07/2013 0:40,41054,0,0.293,0,0.002,20.43,73.56,1.394,878.9927,,,
10/07/2013 0:50,41055,0,0.289,0,0.001,19.81,75.61,1.868,878.9686,,,
10/07/2013 1:00,41056,0.009,0.293,0.04,0,19.84,74.45,1.878,879.0745,,,
10/07/2013 1:10,41057,0,0.293,0,0.001,19.79,76.19,1.389,879.0419,,,
10/07/2013 1:20,41058,0,0.293,0,0.004,19.63,77.31,1.397,878.9603,,,
10/07/2013 1:30,41059,0,0.293,0,0.002,19.54,79.43,1.399,878.9505,,,
10/07/2013 1:40,41060,0.051,0.293,0.006,0,19.43,76.94,1.259,878.7896,,,
10/07/2013 1:50,41061,0.401,0.294,0.154,0.001,19.74,76.8,1.437,878.7061,,,
10/07/2013 2:00,41062,0.307,0.293,0.002,0.001,19.61,77.25,1.446,878.2724,,,
10/07/2013 2:10,41063,0,0.29,0,0,19.49,77.96,1.29,878.1011,,,
10/07/2013 2:20,41064,0.178,0.251,0,0,19.5,76.67,0.999,878.0435,,,
10/07/2013 2:30,41065,0.401,0.293,0,0,19.61,74.11,1.184,877.9047,,,
10/07/2013 2:40,41066,0.34,0.291,0,0.001,19.61,76.53,1.66,877.7484,,,
10/07/2013 2:50,41067,0.204,0.293,0,0,19.49,74.62,1.202,877.4789,,,
10/07/2013 3:00,41068,0.392,0.291,0,0.001,19.65,75.95,2.133,877.4312,,,
10/07/2013 3:10,41069,0,0.222,0,0,19.33,77.69,2.315,877.6835,,,
10/07/2013 3:20,41070,0.346,0.294,0.089,0,19.45,75.71,2.375,877.8081,,,
10/07/2013 3:30,41071,0.401,0.302,0.168,0.001,19.64,75.71,1.131,878.0197,,,
10/07/2013 3:40,41072,0.401,0.294,0.174,0,19.81,75.71,0.065,878.183,,,
10/07/2013 3:50,41073,0.282,0.293,0.1,0,19.79,77.52,0.443,878.0264,,,
10/07/2013 4:00,41074,0.209,0.256,0.012,0,19.71,78.81,0.003,878.0123,,,
10/07/2013 4:10,41075,0.259,0.293,0.059,0.002,19.59,79.67,0.246,878.142,,,
10/07/2013 4:20,41076,0.253,0.293,0.18,0,19.55,79.87,0.516,877.8716,,,
10/07/2013 4:30,41077,0.401,0.293,0.176,0,19.56,79.36,0.301,877.6432,,,
10/07/2013 4:40,41078,0.4,0.312,0.227,0.001,19.58,79.29,0.931,877.9539,,,
10/07/2013 4:50,41079,0.401,0.296,0.16,0,19.54,79.22,0.837,877.9951,,,
10/07/2013 5:00,41080,0.401,0.296,0.111,0.001,19.6,78.06,0.532,878.1175,,,
10/07/2013 5:10,41081,0.401,0.294,0.062,0,19.76,78.85,0.323,878.0675,,,
10/07/2013 5:20,41082,0.372,0.293,0,0,19.7,79.87,0.827,878.2418,,,
10/07/2013 5:30,41083,0.374,0.293,0.003,0,19.63,80.3,1.217,878.1082,,,
10/07/2013 5:40,41084,0.066,0.293,0,0.001,19.53,81,1.437,878.0361,,,
10/07/2013 5:50,41085,0.314,0.293,0,0,19.52,79.9,1.813,878.0442,,,
10/07/2013 6:00,41086,0.257,0.293,0.001,0,19.57,81.1,1.601,878.2158,,,
10/07/2013 6:10,41087,0.271,0.3,0.219,0,19.56,77.04,1.412,878.1499,,,
10/07/2013 6:20,41088,0.273,0.293,0.068,0.001,19.68,79.63,1.592,878.1995,,,
10/07/2013 6:30,41089,0.219,0.295,0.115,0.002,19.59,79.63,1.668,877.9621,,,
10/07/2013 6:40,41090,0.328,0.294,0.003,0.001,19.69,78.27,0.549,878.0524,,,
10/07/2013 6:50,41091,0.075,0.288,0.042,0.008,19.86,78.81,0,878.142,,,
10/07/2013 7:00,41092,0.209,0.341,0.321,0.019,19.79,78.1,0.069,878.1262,,,
10/07/2013 7:10,41093,0.162,0.866,0.655,0.081,19.68,76.43,0.564,878.2889,,,
10/07/2013 7:20,41094,0.401,2.445,2.095,0.211,19.94,74.83,1.499,878.3959,,,
10/07/2013 7:30,41095,0.366,6.389,5.434,0.437,19.96,76.63,0.529,878.601,,,
10/07/2013 7:40,41096,0.356,13.42,11.44,0.832,19.84,76.26,0.161,878.5426,,,
10/07/2013 7:50,41097,0.414,25.28,21.95,1.293,20.1,75.54,0,878.5272,,,
10/07/2013 8:00,41098,1.106,57,48.74,2.717,20.29,75.85,0,878.8453,,,
10/07/2013 8:10,41099,3.135,92.4,79.35,4.374,20.39,75.27,0.183,878.7479,,,
10/07/2013 8:20,41100,15,121.1,100.9,5.943,20.77,73.9,0,878.8374,,,
10/07/2013 8:30,41101,38.26,156.1,124.5,7.449,21.11,71.45,0.455,878.723,,,
10/07/2013 8:40,41102,51.67,170.2,130.8,8.84,21.26,70.02,0.053,878.8253,,,
10/07/2013 8:50,41103,40.97,166.2,127.7,9.64,21.5,70.63,0.559,878.5334,,,
10/07/2013 9:00,41104,28.84,177.5,140.5,9.79,21.26,70.83,0.486,878.8223,,,
10/07/2013 9:10,41105,19.4,193.6,161.4,10.01,21.94,66.98,0.008,878.8706,,,
10/07/2013 9:20,41106,4.76,159.3,142.4,9.25,22.46,67.01,0.14,878.7493,,,
10/07/2013 9:30,41107,78.83,285.5,214.3,14.92,21.93,68.58,0.782,878.903,,,
10/07/2013 9:40,41108,252.9,407.3,232.4,18.76,22.38,62.44,0.704,878.73,,,
10/07/2013 9:50,41109,420.8,523.5,251.7,23.41,23.57,49.49,0.328,878.8564,,,
10/07/2013 10:00,41110,346.3,490.8,248.9,23.92,24.68,49.89,0.292,878.2802,,,
10/07/2013 10:10,41111,267.7,443.2,232.8,23.65,24.4,48.8,0.658,877.9838,,,
10/07/2013 10:20,41112,269.6,461.5,237,24.21,23.46,55.14,1.669,878.204,,,
10/07/2013 10:30,41113,271.1,488,251.8,26.56,23.5,52.24,1.299,878.1934,,,
10/07/2013 10:40,41114,339.1,560.7,275.6,29.65,23.43,53.33,2.091,878.226,,,
10/07/2013 10:50,41115,306.7,557.6,284.8,30.2,23.26,52.72,2.099,878.1269,,,
10/07/2013 11:00,41116,320.1,586.3,298.8,31.99,23.48,52.79,1.736,878.0388,,,
10/07/2013 11:10,41117,316.6,601.7,306.8,33.4,23.79,51.42,1.455,877.8503,,,
10/07/2013 11:20,41118,360.6,648.9,315.3,35.33,24.1,48.76,1.239,877.8572,,,
10/07/2013 11:30,41119,317.8,619.3,314.2,33.73,25.42,46.62,0.427,877.8663,,,
10/07/2013 11:40,41120,286.9,628.2,334.3,35.17,24.63,51.08,1.881,877.8333,,,
10/07/2013 11:50,41121,412.6,754,362.7,40.59,24.43,51.42,1.743,877.7597,,,
10/07/2013 12:00,41122,424.8,774,371.2,42.36,24.95,47.09,0.487,877.8499,,,
10/07/2013 12:10,41123,467.6,825,352.2,45.68,25.48,48.05,0.752,877.8333,,,
10/07/2013 12:20,41124,439.7,786.3,308.6,44.32,25.29,50.06,1.665,877.7106,,,
10/07/2013 12:30,41125,453.3,855,342.1,50.6,25.4,49.24,2.284,877.6368,,,
10/07/2013 12:40,41126,498.9,902,340.5,53.68,24.99,48.53,2.101,877.4493,,,
10/07/2013 12:50,41127,720.7,1014,289,57.13,25.77,43.93,0.919,877.5471,,,
10/07/2013 13:00,41128,131.8,539.5,329.2,34.89,26.3,48.59,1.013,877.4243,,,
10/07/2013 13:10,41129,210.4,721.8,415.4,41.83,25.61,50.71,1.632,877.2935,,,
10/07/2013 13:20,41130,192.7,733.5,447.9,41.7,25.51,52.07,1.74,877.3096,,,
10/07/2013 13:30,41131,124.2,627.9,408.2,41.04,25.25,50.88,1.894,877.2043,,,
10/07/2013 13:40,41132,549.3,999,307.9,58.7,25.74,46.38,2.078,877.1053,,,
10/07/2013 13:50,41133,738,983,237.8,57.89,25.55,48.32,2.664,876.8763,,,
10/07/2013 14:00,41134,673.2,928,243.6,55.54,25.88,46.24,1.846,876.6965,,,
10/07/2013 14:10,41135,754.3,970,222.6,57.31,26.11,47.27,2.064,876.7521,,,
10/07/2013 14:20,41136,760.7,956,205.2,56.06,25.96,45.9,2.035,876.4356,,,
10/07/2013 14:30,41137,759.8,953,205.9,55.87,26.23,47.67,3.004,876.2958,,,
10/07/2013 14:40,41138,738.8,932,207,54.52,26.47,45.83,2.112,876.1976,,,
10/07/2013 14:50,41139,758.9,948,215.3,55.2,27.38,44.98,1.792,876.0254,,,
10/07/2013 15:00,41140,755.9,946,224.9,54.56,26.75,45.63,2.344,875.4692,,,
10/07/2013 15:10,41141,746.4,937,232.4,53.55,26.85,43.28,2.221,875.4355,,,
10/07/2013 15:20,41142,702.2,934,272.8,52.31,27.49,43.21,2.067,875.2174,,,
10/07/2013 15:30,41143,638.9,972,360.5,51.8,27.5,42.39,1.253,875.1586,,,
10/07/2013 15:40,41144,396.5,808,395.5,41.15,28.14,42.02,1.666,876,,,
10/07/2013 15:50,41145,267.7,585.9,303.4,33.99,27.28,42.77,1.359,876,,,
10/07/2013 16:00,41146,67.85,351.7,252.3,25.42,27.27,45.63,1.736,876,,,
10/07/2013 16:10,41147,196.7,498.1,276.5,29.33,26.84,45.32,2.155,876,,,
10/07/2013 16:20,41148,121.3,425.9,269.5,25.8,26.6,47.06,2.441,876,,,
10/07/2013 16:30,41149,76.45,348.6,233.8,21.2,26.43,45.9,2.273,876,,,
10/07/2013 16:40,41150,11.29,242.3,196.9,16.58,26.34,48.32,2.815,876,,,
10/07/2013 16:50,41151,1.381,209.8,182.3,14.88,26.05,49.89,2.633,876,,,
10/07/2013 17:00,41152,0.058,193.1,170.8,13.61,25.6,53.94,2.75,876,,,
10/07/2013 17:10,41153,0.019,191.2,169.3,13.33,25.26,50.6,3.762,876,,,
10/07/2013 17:20,41154,0.989,221,194.1,14.91,25.17,47.98,3.661,876,,,
